Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.41194028
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.48872715
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.62789756
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.77170736
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7159687
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.62716895
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.49850273
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5143611
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.623504
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.46984792
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.70522714
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.33356884
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.63434607
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6744167
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7251984
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.2409943
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.52993965
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.70310557
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6478834
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.41140035
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.4946916
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5499586
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.73972046
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5777473
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.87775457
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7995944
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.600788
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.4605779
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5316741
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.87775785
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6072073
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5756818
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.626112
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6938381
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6424746
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.58499306
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6461843
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.8105683
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6327614
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.79022425
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7948148
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.72271085
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.8434994
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6241247
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6382018
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.60492235
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.8372049
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.8053824
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.4784343
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.56177366
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.8672693
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.50400144
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.20068914
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.60495865
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.62362325
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5220175
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.4798504
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.54653347
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.69323295
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.4086004
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.39996895
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5214331
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5763845
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.43474638
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6355244
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.44914776
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5648
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7639161
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.8593008
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.54987496
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.8615512
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.37251875
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5268598
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.44102392
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6321196
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7121602
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.68460417
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.48899025
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.61047107
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.29501665
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.558286
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5975606
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5294357
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.74299526
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.546564
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.55341333
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6868391
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5454681
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.76459724
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.69143915
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.46970195
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7167989
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.69665146
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.52076083
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.58066404
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7573177
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.8804386
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.73888606
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.574931
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.3328171
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5363988
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.45591706
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.58741534
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.50772226
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.4735331
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.57985246
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.40682036
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.73551404
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.70026356
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5591105
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.89870405
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.38420075
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6136899
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7179957
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5081185
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.30241576
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.76534414
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.41500714
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.3693172
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.60477287
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.4781788
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.58296293
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.61135197
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5234756
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.51017714
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7109311
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6070237
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6643493
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7192563
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.49716303
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6427115
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.46873087
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.56910306
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.8012278
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.63742447
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5424744
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.60891294
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.8132956
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6425027
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5278865
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6009226
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.669067
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.73279387
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.54866767
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6560963
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7079235
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.63363844
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.61464053
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.64434993
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.50499755
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.4245611
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.63824654
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.41885036
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6213782
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6537316
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.48017284
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.66845
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.48081967
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.88923925
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.52062994
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.47117227
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.647998
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.75577223
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5125284
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6770441
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.57602316
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5521865
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7558823
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.7275296
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.76540214
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6547283
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.62528926
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6883563
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.94480264
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6119029
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6465235
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5990617
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.47748
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.57818496
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.58380544
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.604169
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.45654696
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.66989535
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5655914
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5371067
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.6264641
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.40746364
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5315367
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.815178
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.5250026
CLIP_RN50,flickr30k,Txt-Txt,Pos,0.30059555
CLIP_RN50,flickr30k,Img-Img,Pos,0.7787865
CLIP_RN50,flickr30k,Img-Img,Pos,0.7934792
CLIP_RN50,flickr30k,Img-Img,Pos,0.5276018
CLIP_RN50,flickr30k,Img-Img,Pos,0.624633
CLIP_RN50,flickr30k,Img-Img,Pos,0.65980273
CLIP_RN50,flickr30k,Img-Img,Pos,0.5722647
CLIP_RN50,flickr30k,Img-Img,Pos,0.49576682
CLIP_RN50,flickr30k,Img-Img,Pos,0.589941
CLIP_RN50,flickr30k,Img-Img,Pos,0.75390273
CLIP_RN50,flickr30k,Img-Img,Pos,0.86620563
CLIP_RN50,flickr30k,Img-Img,Pos,0.6400988
CLIP_RN50,flickr30k,Img-Img,Pos,0.62611014
CLIP_RN50,flickr30k,Img-Img,Pos,0.67811537
CLIP_RN50,flickr30k,Img-Img,Pos,0.4452942
CLIP_RN50,flickr30k,Img-Img,Pos,0.57721984
CLIP_RN50,flickr30k,Img-Img,Pos,0.6546237
CLIP_RN50,flickr30k,Img-Img,Pos,0.71691704
CLIP_RN50,flickr30k,Img-Img,Pos,0.67696726
CLIP_RN50,flickr30k,Img-Img,Pos,0.7938842
CLIP_RN50,flickr30k,Img-Img,Pos,0.61838174
CLIP_RN50,flickr30k,Img-Img,Pos,0.73432857
CLIP_RN50,flickr30k,Img-Img,Pos,0.6076036
CLIP_RN50,flickr30k,Img-Img,Pos,0.72321296
CLIP_RN50,flickr30k,Img-Img,Pos,0.85266894
CLIP_RN50,flickr30k,Img-Img,Pos,0.62627846
CLIP_RN50,flickr30k,Img-Img,Pos,0.7530249
CLIP_RN50,flickr30k,Img-Img,Pos,0.7401769
CLIP_RN50,flickr30k,Img-Img,Pos,0.7077083
CLIP_RN50,flickr30k,Img-Img,Pos,0.7995833
CLIP_RN50,flickr30k,Img-Img,Pos,0.7633511
CLIP_RN50,flickr30k,Img-Img,Pos,0.37442246
CLIP_RN50,flickr30k,Img-Img,Pos,0.5821759
CLIP_RN50,flickr30k,Img-Img,Pos,0.66765964
CLIP_RN50,flickr30k,Img-Img,Pos,0.6467818
CLIP_RN50,flickr30k,Img-Img,Pos,0.80967474
CLIP_RN50,flickr30k,Img-Img,Pos,0.50097466
CLIP_RN50,flickr30k,Img-Img,Pos,0.7898188
CLIP_RN50,flickr30k,Img-Img,Pos,0.7151268
CLIP_RN50,flickr30k,Img-Img,Pos,0.50880206
CLIP_RN50,flickr30k,Img-Img,Pos,0.72152567
CLIP_RN50,flickr30k,Img-Img,Pos,0.6613183
CLIP_RN50,flickr30k,Img-Img,Pos,0.57182676
CLIP_RN50,flickr30k,Img-Img,Pos,0.53439164
CLIP_RN50,flickr30k,Img-Img,Pos,0.640351
CLIP_RN50,flickr30k,Img-Img,Pos,0.523739
CLIP_RN50,flickr30k,Img-Img,Pos,0.5129537
CLIP_RN50,flickr30k,Img-Img,Pos,0.4732852
CLIP_RN50,flickr30k,Img-Img,Pos,0.598867
CLIP_RN50,flickr30k,Img-Img,Pos,0.5085067
CLIP_RN50,flickr30k,Img-Img,Pos,0.6066413
CLIP_RN50,flickr30k,Img-Img,Pos,0.58515215
CLIP_RN50,flickr30k,Img-Img,Pos,0.6113992
CLIP_RN50,flickr30k,Img-Img,Pos,0.7114345
CLIP_RN50,flickr30k,Img-Img,Pos,0.84488165
CLIP_RN50,flickr30k,Img-Img,Pos,0.83967364
CLIP_RN50,flickr30k,Img-Img,Pos,0.49395254
CLIP_RN50,flickr30k,Img-Img,Pos,0.55656993
CLIP_RN50,flickr30k,Img-Img,Pos,0.47335976
CLIP_RN50,flickr30k,Img-Img,Pos,0.8154177
CLIP_RN50,flickr30k,Img-Img,Pos,0.6092484
CLIP_RN50,flickr30k,Img-Img,Pos,0.5579286
CLIP_RN50,flickr30k,Img-Img,Pos,0.5988054
CLIP_RN50,flickr30k,Img-Img,Pos,0.5456808
CLIP_RN50,flickr30k,Img-Img,Pos,0.4063516
CLIP_RN50,flickr30k,Img-Img,Pos,0.751771
CLIP_RN50,flickr30k,Img-Img,Pos,0.7130848
CLIP_RN50,flickr30k,Img-Img,Pos,0.54424447
CLIP_RN50,flickr30k,Img-Img,Pos,0.75038207
CLIP_RN50,flickr30k,Img-Img,Pos,0.44248018
CLIP_RN50,flickr30k,Img-Img,Pos,0.5852524
CLIP_RN50,flickr30k,Img-Img,Pos,0.7353613
CLIP_RN50,flickr30k,Img-Img,Pos,0.6227326
CLIP_RN50,flickr30k,Img-Img,Pos,0.45804515
CLIP_RN50,flickr30k,Img-Img,Pos,0.71438783
CLIP_RN50,flickr30k,Img-Img,Pos,0.61273915
CLIP_RN50,flickr30k,Img-Img,Pos,0.5687006
CLIP_RN50,flickr30k,Img-Img,Pos,0.4124598
CLIP_RN50,flickr30k,Img-Img,Pos,0.64887995
CLIP_RN50,flickr30k,Img-Img,Pos,0.5968467
CLIP_RN50,flickr30k,Img-Img,Pos,0.55459374
CLIP_RN50,flickr30k,Img-Img,Pos,0.7902098
CLIP_RN50,flickr30k,Img-Img,Pos,0.7219664
CLIP_RN50,flickr30k,Img-Img,Pos,0.7324327
CLIP_RN50,flickr30k,Img-Img,Pos,0.75917155
CLIP_RN50,flickr30k,Img-Img,Pos,0.5066527
CLIP_RN50,flickr30k,Img-Img,Pos,0.7226337
CLIP_RN50,flickr30k,Img-Img,Pos,0.6869661
CLIP_RN50,flickr30k,Img-Img,Pos,0.6194048
CLIP_RN50,flickr30k,Img-Img,Pos,0.58649516
CLIP_RN50,flickr30k,Img-Img,Pos,0.44627267
CLIP_RN50,flickr30k,Img-Img,Pos,0.91931885
CLIP_RN50,flickr30k,Img-Img,Pos,0.4559134
CLIP_RN50,flickr30k,Img-Img,Pos,0.61067605
CLIP_RN50,flickr30k,Img-Img,Pos,0.6076614
CLIP_RN50,flickr30k,Img-Img,Pos,0.66403615
CLIP_RN50,flickr30k,Img-Img,Pos,0.7564454
CLIP_RN50,flickr30k,Img-Img,Pos,0.6725913
CLIP_RN50,flickr30k,Img-Img,Pos,0.6541884
CLIP_RN50,flickr30k,Img-Img,Pos,0.6629803
CLIP_RN50,flickr30k,Img-Img,Pos,0.74703383
CLIP_RN50,flickr30k,Img-Img,Pos,0.6225093
CLIP_RN50,flickr30k,Img-Img,Pos,0.66519105
CLIP_RN50,flickr30k,Img-Img,Pos,0.6313746
CLIP_RN50,flickr30k,Img-Img,Pos,0.79564774
CLIP_RN50,flickr30k,Img-Img,Pos,0.3497494
CLIP_RN50,flickr30k,Img-Img,Pos,0.67812383
CLIP_RN50,flickr30k,Img-Img,Pos,0.66287595
CLIP_RN50,flickr30k,Img-Img,Pos,0.59596455
CLIP_RN50,flickr30k,Img-Img,Pos,0.49412572
CLIP_RN50,flickr30k,Img-Img,Pos,0.6881712
CLIP_RN50,flickr30k,Img-Img,Pos,0.4851498
CLIP_RN50,flickr30k,Img-Img,Pos,0.87089074
CLIP_RN50,flickr30k,Img-Img,Pos,0.43364713
CLIP_RN50,flickr30k,Img-Img,Pos,0.5578868
CLIP_RN50,flickr30k,Img-Img,Pos,0.5330157
CLIP_RN50,flickr30k,Img-Img,Pos,0.65709525
CLIP_RN50,flickr30k,Img-Img,Pos,0.4083262
CLIP_RN50,flickr30k,Img-Img,Pos,0.6270291
CLIP_RN50,flickr30k,Img-Img,Pos,0.5544386
CLIP_RN50,flickr30k,Img-Img,Pos,0.60504556
CLIP_RN50,flickr30k,Img-Img,Pos,0.41816276
CLIP_RN50,flickr30k,Img-Img,Pos,0.5819118
CLIP_RN50,flickr30k,Img-Img,Pos,0.6610622
CLIP_RN50,flickr30k,Img-Img,Pos,0.64704365
CLIP_RN50,flickr30k,Img-Img,Pos,0.6182469
CLIP_RN50,flickr30k,Img-Img,Pos,0.5775951
CLIP_RN50,flickr30k,Img-Img,Pos,0.60485417
CLIP_RN50,flickr30k,Img-Img,Pos,0.64091814
CLIP_RN50,flickr30k,Img-Img,Pos,0.48423997
CLIP_RN50,flickr30k,Img-Img,Pos,0.65817297
CLIP_RN50,flickr30k,Img-Img,Pos,0.7963143
CLIP_RN50,flickr30k,Img-Img,Pos,0.50436306
CLIP_RN50,flickr30k,Img-Img,Pos,0.5169876
CLIP_RN50,flickr30k,Img-Img,Pos,0.7047585
CLIP_RN50,flickr30k,Img-Img,Pos,0.74444574
CLIP_RN50,flickr30k,Img-Img,Pos,0.4981159
CLIP_RN50,flickr30k,Img-Img,Pos,0.73360264
CLIP_RN50,flickr30k,Img-Img,Pos,0.66743094
CLIP_RN50,flickr30k,Img-Img,Pos,0.5883338
CLIP_RN50,flickr30k,Img-Img,Pos,0.7134691
CLIP_RN50,flickr30k,Img-Img,Pos,0.56604046
CLIP_RN50,flickr30k,Img-Img,Pos,0.65147555
CLIP_RN50,flickr30k,Img-Img,Pos,0.6788717
CLIP_RN50,flickr30k,Img-Img,Pos,0.4076974
CLIP_RN50,flickr30k,Img-Img,Pos,0.8261596
CLIP_RN50,flickr30k,Img-Img,Pos,0.6438343
CLIP_RN50,flickr30k,Img-Img,Pos,0.45855924
CLIP_RN50,flickr30k,Img-Img,Pos,0.49153417
CLIP_RN50,flickr30k,Img-Img,Pos,0.54449284
CLIP_RN50,flickr30k,Img-Img,Pos,0.77515817
CLIP_RN50,flickr30k,Img-Img,Pos,0.8751489
CLIP_RN50,flickr30k,Img-Img,Pos,0.49914575
CLIP_RN50,flickr30k,Img-Img,Pos,0.783125
CLIP_RN50,flickr30k,Img-Img,Pos,0.81638324
CLIP_RN50,flickr30k,Img-Img,Pos,0.42998445
CLIP_RN50,flickr30k,Img-Img,Pos,0.80421233
CLIP_RN50,flickr30k,Img-Img,Pos,0.73084164
CLIP_RN50,flickr30k,Img-Img,Pos,0.7708188
CLIP_RN50,flickr30k,Img-Img,Pos,0.8413259
CLIP_RN50,flickr30k,Img-Img,Pos,0.63832545
CLIP_RN50,flickr30k,Img-Img,Pos,0.46229285
CLIP_RN50,flickr30k,Img-Img,Pos,0.55867195
CLIP_RN50,flickr30k,Img-Img,Pos,0.39559907
CLIP_RN50,flickr30k,Img-Img,Pos,0.63540393
CLIP_RN50,flickr30k,Img-Img,Pos,0.6068148
CLIP_RN50,flickr30k,Img-Img,Pos,0.5558784
CLIP_RN50,flickr30k,Img-Img,Pos,0.73431855
CLIP_RN50,flickr30k,Img-Img,Pos,0.5701524
CLIP_RN50,flickr30k,Img-Img,Pos,0.38765326
CLIP_RN50,flickr30k,Img-Img,Pos,0.70437586
CLIP_RN50,flickr30k,Img-Img,Pos,0.5487672
CLIP_RN50,flickr30k,Img-Img,Pos,0.8543313
CLIP_RN50,flickr30k,Img-Img,Pos,0.6620344
CLIP_RN50,flickr30k,Img-Img,Pos,0.5382197
CLIP_RN50,flickr30k,Img-Img,Pos,0.68945
CLIP_RN50,flickr30k,Img-Img,Pos,0.5396001
CLIP_RN50,flickr30k,Img-Img,Pos,0.43700987
CLIP_RN50,flickr30k,Img-Img,Pos,0.86119795
CLIP_RN50,flickr30k,Img-Img,Pos,0.5996636
CLIP_RN50,flickr30k,Img-Img,Pos,0.41973358
CLIP_RN50,flickr30k,Img-Img,Pos,0.44679016
CLIP_RN50,flickr30k,Img-Img,Pos,0.778899
