Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
ImageBind,flickr30k,Txt-Txt,Pos,0.6779592
ImageBind,flickr30k,Txt-Txt,Pos,0.15358672
ImageBind,flickr30k,Txt-Txt,Pos,0.13711797
ImageBind,flickr30k,Txt-Txt,Pos,0.38704765
ImageBind,flickr30k,Txt-Txt,Pos,0.47215846
ImageBind,flickr30k,Txt-Txt,Pos,0.55080783
ImageBind,flickr30k,Txt-Txt,Pos,0.39676943
ImageBind,flickr30k,Txt-Txt,Pos,0.3124044
ImageBind,flickr30k,Txt-Txt,Pos,0.46804214
ImageBind,flickr30k,Txt-Txt,Pos,0.06667245
ImageBind,flickr30k,Txt-Txt,Pos,0.3426846
ImageBind,flickr30k,Txt-Txt,Pos,0.33052742
ImageBind,flickr30k,Txt-Txt,Pos,0.14158702
ImageBind,flickr30k,Txt-Txt,Pos,0.6040026
ImageBind,flickr30k,Txt-Txt,Pos,0.34914017
ImageBind,flickr30k,Txt-Txt,Pos,0.49905318
ImageBind,flickr30k,Txt-Txt,Pos,0.43230188
ImageBind,flickr30k,Txt-Txt,Pos,0.44990543
ImageBind,flickr30k,Txt-Txt,Pos,0.61477757
ImageBind,flickr30k,Txt-Txt,Pos,0.38344386
ImageBind,flickr30k,Txt-Txt,Pos,0.27358878
ImageBind,flickr30k,Txt-Txt,Pos,0.5917533
ImageBind,flickr30k,Txt-Txt,Pos,0.41215864
ImageBind,flickr30k,Txt-Txt,Pos,0.22373496
ImageBind,flickr30k,Txt-Txt,Pos,0.55078816
ImageBind,flickr30k,Txt-Txt,Pos,0.6969997
ImageBind,flickr30k,Txt-Txt,Pos,0.78595746
ImageBind,flickr30k,Txt-Txt,Pos,0.61710125
ImageBind,flickr30k,Txt-Txt,Pos,0.30214903
ImageBind,flickr30k,Txt-Txt,Pos,0.2725276
ImageBind,flickr30k,Txt-Txt,Pos,0.198073
ImageBind,flickr30k,Txt-Txt,Pos,0.21522696
ImageBind,flickr30k,Txt-Txt,Pos,0.30868363
ImageBind,flickr30k,Txt-Txt,Pos,0.4017865
ImageBind,flickr30k,Txt-Txt,Pos,0.3700689
ImageBind,flickr30k,Txt-Txt,Pos,0.48385036
ImageBind,flickr30k,Txt-Txt,Pos,0.368519
ImageBind,flickr30k,Txt-Txt,Pos,0.4973986
ImageBind,flickr30k,Txt-Txt,Pos,0.5363065
ImageBind,flickr30k,Txt-Txt,Pos,0.46231854
ImageBind,flickr30k,Txt-Txt,Pos,0.8832506
ImageBind,flickr30k,Txt-Txt,Pos,0.20796217
ImageBind,flickr30k,Txt-Txt,Pos,0.43373954
ImageBind,flickr30k,Txt-Txt,Pos,0.45068377
ImageBind,flickr30k,Txt-Txt,Pos,0.2526404
ImageBind,flickr30k,Txt-Txt,Pos,0.22656426
ImageBind,flickr30k,Txt-Txt,Pos,0.56128454
ImageBind,flickr30k,Txt-Txt,Pos,0.030560356
ImageBind,flickr30k,Txt-Txt,Pos,-0.010213656
ImageBind,flickr30k,Txt-Txt,Pos,0.36350954
ImageBind,flickr30k,Txt-Txt,Pos,0.38914636
ImageBind,flickr30k,Txt-Txt,Pos,0.57902944
ImageBind,flickr30k,Txt-Txt,Pos,0.40361077
ImageBind,flickr30k,Txt-Txt,Pos,0.15075418
ImageBind,flickr30k,Txt-Txt,Pos,0.2430401
ImageBind,flickr30k,Txt-Txt,Pos,0.47438478
ImageBind,flickr30k,Txt-Txt,Pos,0.5056589
ImageBind,flickr30k,Txt-Txt,Pos,0.47624284
ImageBind,flickr30k,Txt-Txt,Pos,0.63737214
ImageBind,flickr30k,Txt-Txt,Pos,0.2692514
ImageBind,flickr30k,Txt-Txt,Pos,0.4609518
ImageBind,flickr30k,Txt-Txt,Pos,0.46849418
ImageBind,flickr30k,Txt-Txt,Pos,0.3652484
ImageBind,flickr30k,Txt-Txt,Pos,0.62194014
ImageBind,flickr30k,Txt-Txt,Pos,0.35731298
ImageBind,flickr30k,Txt-Txt,Pos,0.26784444
ImageBind,flickr30k,Txt-Txt,Pos,0.31756604
ImageBind,flickr30k,Txt-Txt,Pos,0.7974473
ImageBind,flickr30k,Txt-Txt,Pos,0.4815923
ImageBind,flickr30k,Txt-Txt,Pos,0.229528
ImageBind,flickr30k,Txt-Txt,Pos,0.57279676
ImageBind,flickr30k,Txt-Txt,Pos,0.4648954
ImageBind,flickr30k,Txt-Txt,Pos,0.5954046
ImageBind,flickr30k,Txt-Txt,Pos,0.5630307
ImageBind,flickr30k,Txt-Txt,Pos,0.3012983
ImageBind,flickr30k,Txt-Txt,Pos,0.6457318
ImageBind,flickr30k,Txt-Txt,Pos,0.3511815
ImageBind,flickr30k,Txt-Txt,Pos,0.42129585
ImageBind,flickr30k,Txt-Txt,Pos,0.12515518
ImageBind,flickr30k,Txt-Txt,Pos,0.41714445
ImageBind,flickr30k,Txt-Txt,Pos,0.3008797
ImageBind,flickr30k,Txt-Txt,Pos,0.5895666
ImageBind,flickr30k,Txt-Txt,Pos,0.49693853
ImageBind,flickr30k,Txt-Txt,Pos,0.37450957
ImageBind,flickr30k,Txt-Txt,Pos,0.47950113
ImageBind,flickr30k,Txt-Txt,Pos,0.331445
ImageBind,flickr30k,Txt-Txt,Pos,0.48845416
ImageBind,flickr30k,Txt-Txt,Pos,0.26202485
ImageBind,flickr30k,Txt-Txt,Pos,0.7900901
ImageBind,flickr30k,Txt-Txt,Pos,0.27710465
ImageBind,flickr30k,Txt-Txt,Pos,0.28160754
ImageBind,flickr30k,Txt-Txt,Pos,0.20185202
ImageBind,flickr30k,Txt-Txt,Pos,0.684456
ImageBind,flickr30k,Txt-Txt,Pos,0.36287802
ImageBind,flickr30k,Txt-Txt,Pos,0.22357154
ImageBind,flickr30k,Txt-Txt,Pos,0.48702633
ImageBind,flickr30k,Txt-Txt,Pos,0.3828624
ImageBind,flickr30k,Txt-Txt,Pos,0.69325066
ImageBind,flickr30k,Txt-Txt,Pos,0.47993404
ImageBind,flickr30k,Txt-Txt,Pos,0.6779493
ImageBind,flickr30k,Txt-Txt,Pos,0.3443982
ImageBind,flickr30k,Txt-Txt,Pos,0.46047732
ImageBind,flickr30k,Txt-Txt,Pos,0.4469278
ImageBind,flickr30k,Txt-Txt,Pos,0.830343
ImageBind,flickr30k,Txt-Txt,Pos,0.30644062
ImageBind,flickr30k,Txt-Txt,Pos,0.523481
ImageBind,flickr30k,Txt-Txt,Pos,0.29930025
ImageBind,flickr30k,Txt-Txt,Pos,0.24109517
ImageBind,flickr30k,Txt-Txt,Pos,0.55549324
ImageBind,flickr30k,Txt-Txt,Pos,0.22801773
ImageBind,flickr30k,Txt-Txt,Pos,0.29370216
ImageBind,flickr30k,Txt-Txt,Pos,0.17754667
ImageBind,flickr30k,Txt-Txt,Pos,0.41437957
ImageBind,flickr30k,Txt-Txt,Pos,0.33353594
ImageBind,flickr30k,Txt-Txt,Pos,0.33352858
ImageBind,flickr30k,Txt-Txt,Pos,0.30925265
ImageBind,flickr30k,Txt-Txt,Pos,0.085185245
ImageBind,flickr30k,Txt-Txt,Pos,0.36441237
ImageBind,flickr30k,Txt-Txt,Pos,0.68592525
ImageBind,flickr30k,Txt-Txt,Pos,0.16554435
ImageBind,flickr30k,Txt-Txt,Pos,0.112865165
ImageBind,flickr30k,Img-Img,Pos,0.6092055
ImageBind,flickr30k,Img-Img,Pos,0.5988635
ImageBind,flickr30k,Img-Img,Pos,0.34832552
ImageBind,flickr30k,Img-Img,Pos,0.57697344
ImageBind,flickr30k,Img-Img,Pos,0.6659699
ImageBind,flickr30k,Img-Img,Pos,0.52888876
ImageBind,flickr30k,Img-Img,Pos,0.38748765
ImageBind,flickr30k,Img-Img,Pos,0.5022506
ImageBind,flickr30k,Img-Img,Pos,0.6630203
ImageBind,flickr30k,Img-Img,Pos,0.72109497
ImageBind,flickr30k,Img-Img,Pos,0.5984593
ImageBind,flickr30k,Img-Img,Pos,0.40665728
ImageBind,flickr30k,Img-Img,Pos,0.49220467
ImageBind,flickr30k,Img-Img,Pos,0.44643986
ImageBind,flickr30k,Img-Img,Pos,0.49936658
ImageBind,flickr30k,Img-Img,Pos,0.6561938
ImageBind,flickr30k,Img-Img,Pos,0.552081
ImageBind,flickr30k,Img-Img,Pos,0.64890337
ImageBind,flickr30k,Img-Img,Pos,0.7106431
ImageBind,flickr30k,Img-Img,Pos,0.58945674
ImageBind,flickr30k,Img-Img,Pos,0.60147715
ImageBind,flickr30k,Img-Img,Pos,0.4653103
ImageBind,flickr30k,Img-Img,Pos,0.7149698
ImageBind,flickr30k,Img-Img,Pos,0.77058303
ImageBind,flickr30k,Img-Img,Pos,0.4747333
ImageBind,flickr30k,Img-Img,Pos,0.6815748
ImageBind,flickr30k,Img-Img,Pos,0.6913926
ImageBind,flickr30k,Img-Img,Pos,0.6786694
ImageBind,flickr30k,Img-Img,Pos,0.7521076
ImageBind,flickr30k,Img-Img,Pos,0.8271351
ImageBind,flickr30k,Img-Img,Pos,0.26876712
ImageBind,flickr30k,Img-Img,Pos,0.53289104
ImageBind,flickr30k,Img-Img,Pos,0.6955011
ImageBind,flickr30k,Img-Img,Pos,0.5932935
ImageBind,flickr30k,Img-Img,Pos,0.6882918
ImageBind,flickr30k,Img-Img,Pos,0.34152746
ImageBind,flickr30k,Img-Img,Pos,0.7715752
ImageBind,flickr30k,Img-Img,Pos,0.58179873
ImageBind,flickr30k,Img-Img,Pos,0.3428234
ImageBind,flickr30k,Img-Img,Pos,0.6212519
ImageBind,flickr30k,Img-Img,Pos,0.5248155
ImageBind,flickr30k,Img-Img,Pos,0.52571094
ImageBind,flickr30k,Img-Img,Pos,0.37315816
ImageBind,flickr30k,Img-Img,Pos,0.61641544
ImageBind,flickr30k,Img-Img,Pos,0.4096179
ImageBind,flickr30k,Img-Img,Pos,0.37691534
ImageBind,flickr30k,Img-Img,Pos,0.28486124
ImageBind,flickr30k,Img-Img,Pos,0.7210653
ImageBind,flickr30k,Img-Img,Pos,0.4602905
ImageBind,flickr30k,Img-Img,Pos,0.6226848
ImageBind,flickr30k,Img-Img,Pos,0.391761
ImageBind,flickr30k,Img-Img,Pos,0.482802
ImageBind,flickr30k,Img-Img,Pos,0.6703033
ImageBind,flickr30k,Img-Img,Pos,0.7715411
ImageBind,flickr30k,Img-Img,Pos,0.7935553
ImageBind,flickr30k,Img-Img,Pos,0.4946035
ImageBind,flickr30k,Img-Img,Pos,0.7030351
ImageBind,flickr30k,Img-Img,Pos,0.58953375
ImageBind,flickr30k,Img-Img,Pos,0.6318096
ImageBind,flickr30k,Img-Img,Pos,0.6038914
ImageBind,flickr30k,Img-Img,Pos,0.48689768
ImageBind,flickr30k,Img-Img,Pos,0.41908652
ImageBind,flickr30k,Img-Img,Pos,0.3308138
ImageBind,flickr30k,Img-Img,Pos,0.31595317
ImageBind,flickr30k,Img-Img,Pos,0.60409546
ImageBind,flickr30k,Img-Img,Pos,0.8092207
ImageBind,flickr30k,Img-Img,Pos,0.3085884
ImageBind,flickr30k,Img-Img,Pos,0.6576793
ImageBind,flickr30k,Img-Img,Pos,0.42780516
ImageBind,flickr30k,Img-Img,Pos,0.71374846
ImageBind,flickr30k,Img-Img,Pos,0.54406005
ImageBind,flickr30k,Img-Img,Pos,0.6215644
ImageBind,flickr30k,Img-Img,Pos,0.39520818
ImageBind,flickr30k,Img-Img,Pos,0.65727615
ImageBind,flickr30k,Img-Img,Pos,0.6045101
ImageBind,flickr30k,Img-Img,Pos,0.60347766
ImageBind,flickr30k,Img-Img,Pos,0.3090812
ImageBind,flickr30k,Img-Img,Pos,0.49373817
ImageBind,flickr30k,Img-Img,Pos,0.50625473
ImageBind,flickr30k,Img-Img,Pos,0.37519345
ImageBind,flickr30k,Img-Img,Pos,0.70215046
ImageBind,flickr30k,Img-Img,Pos,0.62366116
ImageBind,flickr30k,Img-Img,Pos,0.67208326
ImageBind,flickr30k,Img-Img,Pos,0.6891054
ImageBind,flickr30k,Img-Img,Pos,0.46664512
ImageBind,flickr30k,Img-Img,Pos,0.64832145
ImageBind,flickr30k,Img-Img,Pos,0.64973474
ImageBind,flickr30k,Img-Img,Pos,0.42982736
ImageBind,flickr30k,Img-Img,Pos,0.37744993
ImageBind,flickr30k,Img-Img,Pos,0.3819968
ImageBind,flickr30k,Img-Img,Pos,0.88096595
ImageBind,flickr30k,Img-Img,Pos,0.2788381
ImageBind,flickr30k,Img-Img,Pos,0.63417804
ImageBind,flickr30k,Img-Img,Pos,0.50823253
ImageBind,flickr30k,Img-Img,Pos,0.7020427
ImageBind,flickr30k,Img-Img,Pos,0.673389
ImageBind,flickr30k,Img-Img,Pos,0.5689024
ImageBind,flickr30k,Img-Img,Pos,0.51744246
ImageBind,flickr30k,Img-Img,Pos,0.64316046
ImageBind,flickr30k,Img-Img,Pos,0.6424852
ImageBind,flickr30k,Img-Img,Pos,0.5202248
ImageBind,flickr30k,Img-Img,Pos,0.73734295
ImageBind,flickr30k,Img-Img,Pos,0.6409439
ImageBind,flickr30k,Img-Img,Pos,0.7754688
ImageBind,flickr30k,Img-Img,Pos,0.40647376
ImageBind,flickr30k,Img-Img,Pos,0.49570575
ImageBind,flickr30k,Img-Img,Pos,0.5843468
ImageBind,flickr30k,Img-Img,Pos,0.57771325
ImageBind,flickr30k,Img-Img,Pos,0.5096075
ImageBind,flickr30k,Img-Img,Pos,0.70165527
ImageBind,flickr30k,Img-Img,Pos,0.3503198
ImageBind,flickr30k,Img-Img,Pos,0.847158
ImageBind,flickr30k,Img-Img,Pos,0.46331316
ImageBind,flickr30k,Img-Img,Pos,0.44067016
ImageBind,flickr30k,Img-Img,Pos,0.3468362
ImageBind,flickr30k,Img-Img,Pos,0.4816812
ImageBind,flickr30k,Img-Img,Pos,0.35813653
ImageBind,flickr30k,Img-Img,Pos,0.58541566
ImageBind,flickr30k,Img-Img,Pos,0.5124622
ImageBind,flickr30k,Img-Img,Pos,0.5138842
ImageBind,flickr30k,Img-Img,Pos,0.27868843
ImageBind,flickr30k,Img-Img,Pos,0.43564382
ImageBind,flickr30k,Img-Img,Pos,0.5182587
ImageBind,flickr30k,Img-Img,Pos,0.61015034
ImageBind,flickr30k,Img-Img,Pos,0.3680347
ImageBind,flickr30k,Img-Img,Pos,0.44374543
ImageBind,flickr30k,Img-Img,Pos,0.65439755
ImageBind,flickr30k,Img-Img,Pos,0.548332
ImageBind,flickr30k,Img-Img,Pos,0.39786285
ImageBind,flickr30k,Img-Img,Pos,0.5904398
ImageBind,flickr30k,Img-Img,Pos,0.7008426
ImageBind,flickr30k,Img-Img,Pos,0.6590975
ImageBind,flickr30k,Img-Img,Pos,0.35844392
ImageBind,flickr30k,Img-Img,Pos,0.4854793
ImageBind,flickr30k,Img-Img,Pos,0.5859703
ImageBind,flickr30k,Img-Img,Pos,0.44882518
ImageBind,flickr30k,Img-Img,Pos,0.6728375
ImageBind,flickr30k,Img-Img,Pos,0.48294067
ImageBind,flickr30k,Img-Img,Pos,0.6924045
ImageBind,flickr30k,Img-Img,Pos,0.5187151
ImageBind,flickr30k,Img-Img,Pos,0.4279505
ImageBind,flickr30k,Img-Img,Pos,0.5694031
ImageBind,flickr30k,Img-Img,Pos,0.61003995
ImageBind,flickr30k,Img-Img,Pos,0.36318904
ImageBind,flickr30k,Img-Img,Pos,0.744351
ImageBind,flickr30k,Img-Img,Pos,0.60830176
ImageBind,flickr30k,Img-Img,Pos,0.5553844
ImageBind,flickr30k,Img-Img,Pos,0.45389402
ImageBind,flickr30k,Img-Img,Pos,0.47077388
ImageBind,flickr30k,Img-Img,Pos,0.7673285
ImageBind,flickr30k,Img-Img,Pos,0.74213445
ImageBind,flickr30k,Img-Img,Pos,0.3800075
ImageBind,flickr30k,Img-Img,Pos,0.7995244
ImageBind,flickr30k,Img-Img,Pos,0.741704
ImageBind,flickr30k,Img-Img,Pos,0.23722537
ImageBind,flickr30k,Img-Img,Pos,0.7160095
ImageBind,flickr30k,Img-Img,Pos,0.58708864
ImageBind,flickr30k,Img-Img,Pos,0.7096184
ImageBind,flickr30k,Img-Img,Pos,0.7829157
ImageBind,flickr30k,Img-Img,Pos,0.51375157
ImageBind,flickr30k,Img-Img,Pos,0.40215498
ImageBind,flickr30k,Img-Img,Pos,0.37561062
ImageBind,flickr30k,Img-Img,Pos,0.19565168
ImageBind,flickr30k,Img-Img,Pos,0.585832
ImageBind,flickr30k,Img-Img,Pos,0.65155935
ImageBind,flickr30k,Img-Img,Pos,0.48094538
ImageBind,flickr30k,Img-Img,Pos,0.64077806
ImageBind,flickr30k,Img-Img,Pos,0.2734424
ImageBind,flickr30k,Img-Img,Pos,0.36595422
ImageBind,flickr30k,Img-Img,Pos,0.7123027
ImageBind,flickr30k,Img-Img,Pos,0.49603617
ImageBind,flickr30k,Img-Img,Pos,0.79986715
ImageBind,flickr30k,Img-Img,Pos,0.5347102
ImageBind,flickr30k,Img-Img,Pos,0.32568666
ImageBind,flickr30k,Img-Img,Pos,0.6797538
ImageBind,flickr30k,Img-Img,Pos,0.45167905
ImageBind,flickr30k,Img-Img,Pos,0.3120998
ImageBind,flickr30k,Img-Img,Pos,0.81120443
ImageBind,flickr30k,Img-Img,Pos,0.47179314
ImageBind,flickr30k,Img-Img,Pos,0.39857903
ImageBind,flickr30k,Img-Img,Pos,0.3583707
ImageBind,flickr30k,Img-Img,Pos,0.67256385
ImageBind,flickr30k,Img-Img,Pos,0.6839099
ImageBind,flickr30k,Img-Img,Pos,0.5681661
ImageBind,flickr30k,Img-Img,Pos,0.22687477
ImageBind,flickr30k,Img-Img,Pos,0.19459885
ImageBind,flickr30k,Img-Img,Pos,0.66669196
ImageBind,flickr30k,Img-Img,Pos,0.65764904
ImageBind,flickr30k,Img-Img,Pos,0.45807463
ImageBind,flickr30k,Img-Img,Pos,0.6884618
ImageBind,flickr30k,Img-Img,Pos,0.49988633
ImageBind,flickr30k,Img-Img,Pos,0.90667695
ImageBind,flickr30k,Img-Img,Pos,0.75747883
ImageBind,flickr30k,Img-Img,Pos,0.67939484
ImageBind,flickr30k,Img-Img,Pos,0.80553687
ImageBind,flickr30k,Img-Img,Pos,0.69568884
ImageBind,flickr30k,Img-Img,Pos,0.5778161
ImageBind,flickr30k,Img-Img,Pos,0.44328707
ImageBind,flickr30k,Img-Img,Pos,0.9079683
ImageBind,flickr30k,Img-Img,Pos,0.57766974
ImageBind,flickr30k,Img-Img,Pos,0.34038037
ImageBind,flickr30k,Img-Img,Pos,0.48164317
ImageBind,flickr30k,Img-Img,Pos,0.43694252
ImageBind,flickr30k,Img-Img,Pos,0.8437034
ImageBind,flickr30k,Img-Img,Pos,0.69038785
ImageBind,flickr30k,Img-Img,Pos,0.31879267
ImageBind,flickr30k,Img-Img,Pos,0.5605494
ImageBind,flickr30k,Img-Img,Pos,0.58915055
ImageBind,flickr30k,Img-Img,Pos,0.57528126
ImageBind,flickr30k,Img-Img,Pos,0.44846076
ImageBind,flickr30k,Img-Img,Pos,0.5813702
ImageBind,flickr30k,Img-Img,Pos,0.39039427
ImageBind,flickr30k,Img-Img,Pos,0.7879167
ImageBind,flickr30k,Img-Img,Pos,0.6431563
ImageBind,flickr30k,Img-Img,Pos,0.42535484
ImageBind,flickr30k,Img-Img,Pos,0.36552945
ImageBind,flickr30k,Img-Img,Pos,0.24765877
ImageBind,flickr30k,Img-Img,Pos,0.5289775
ImageBind,flickr30k,Img-Img,Pos,0.5079378
ImageBind,flickr30k,Img-Img,Pos,0.75369
ImageBind,flickr30k,Img-Img,Pos,0.3176011
ImageBind,flickr30k,Img-Img,Pos,0.29957944
ImageBind,flickr30k,Img-Img,Pos,0.32102102
ImageBind,flickr30k,Img-Img,Pos,0.7372536
ImageBind,flickr30k,Img-Img,Pos,0.76306707
ImageBind,flickr30k,Img-Img,Pos,0.5055376
ImageBind,flickr30k,Img-Img,Pos,0.4913401
ImageBind,flickr30k,Img-Img,Pos,0.568111
