Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
ALBEF,flickr30k,Txt-Txt,Pos,0.96913105
ALBEF,flickr30k,Txt-Txt,Pos,0.9828036
ALBEF,flickr30k,Txt-Txt,Pos,0.95263934
ALBEF,flickr30k,Txt-Txt,Pos,0.9887811
ALBEF,flickr30k,Txt-Txt,Pos,0.9923749
ALBEF,flickr30k,Txt-Txt,Pos,0.98369175
ALBEF,flickr30k,Txt-Txt,Pos,0.98017764
ALBEF,flickr30k,Txt-Txt,Pos,0.96012074
ALBEF,flickr30k,Txt-Txt,Pos,0.9801891
ALBEF,flickr30k,Txt-Txt,Pos,0.9878461
ALBEF,flickr30k,Txt-Txt,Pos,0.982493
ALBEF,flickr30k,Txt-Txt,Pos,0.96126795
ALBEF,flickr30k,Txt-Txt,Pos,0.9748644
ALBEF,flickr30k,Txt-Txt,Pos,0.97740585
ALBEF,flickr30k,Txt-Txt,Pos,0.9859821
ALBEF,flickr30k,Txt-Txt,Pos,0.984964
ALBEF,flickr30k,Txt-Txt,Pos,0.97892165
ALBEF,flickr30k,Txt-Txt,Pos,0.9720682
ALBEF,flickr30k,Txt-Txt,Pos,0.9710855
ALBEF,flickr30k,Txt-Txt,Pos,0.9869355
ALBEF,flickr30k,Txt-Txt,Pos,0.98177636
ALBEF,flickr30k,Txt-Txt,Pos,0.9790195
ALBEF,flickr30k,Txt-Txt,Pos,0.92874736
ALBEF,flickr30k,Txt-Txt,Pos,0.96817344
ALBEF,flickr30k,Txt-Txt,Pos,0.9838216
ALBEF,flickr30k,Txt-Txt,Pos,0.98915815
ALBEF,flickr30k,Txt-Txt,Pos,0.9503828
ALBEF,flickr30k,Txt-Txt,Pos,0.9803644
ALBEF,flickr30k,Txt-Txt,Pos,0.9780403
ALBEF,flickr30k,Txt-Txt,Pos,0.9653582
ALBEF,flickr30k,Txt-Txt,Pos,0.97411716
ALBEF,flickr30k,Txt-Txt,Pos,0.9808454
ALBEF,flickr30k,Txt-Txt,Pos,0.9796451
ALBEF,flickr30k,Txt-Txt,Pos,0.98137724
ALBEF,flickr30k,Txt-Txt,Pos,0.9788925
ALBEF,flickr30k,Txt-Txt,Pos,0.9885082
ALBEF,flickr30k,Txt-Txt,Pos,0.9789131
ALBEF,flickr30k,Txt-Txt,Pos,0.9539791
ALBEF,flickr30k,Txt-Txt,Pos,0.9728959
ALBEF,flickr30k,Txt-Txt,Pos,0.94562656
ALBEF,flickr30k,Txt-Txt,Pos,0.9904593
ALBEF,flickr30k,Txt-Txt,Pos,0.9830596
ALBEF,flickr30k,Txt-Txt,Pos,0.9808084
ALBEF,flickr30k,Txt-Txt,Pos,0.9836951
ALBEF,flickr30k,Txt-Txt,Pos,0.9730742
ALBEF,flickr30k,Txt-Txt,Pos,0.97553366
ALBEF,flickr30k,Txt-Txt,Pos,0.99073446
ALBEF,flickr30k,Txt-Txt,Pos,0.972377
ALBEF,flickr30k,Txt-Txt,Pos,0.9847466
ALBEF,flickr30k,Txt-Txt,Pos,0.9840463
ALBEF,flickr30k,Txt-Txt,Pos,0.9694717
ALBEF,flickr30k,Txt-Txt,Pos,0.9901497
ALBEF,flickr30k,Txt-Txt,Pos,0.9863357
ALBEF,flickr30k,Txt-Txt,Pos,0.99109495
ALBEF,flickr30k,Txt-Txt,Pos,0.97527033
ALBEF,flickr30k,Txt-Txt,Pos,0.9758237
ALBEF,flickr30k,Txt-Txt,Pos,0.98550355
ALBEF,flickr30k,Txt-Txt,Pos,0.98628384
ALBEF,flickr30k,Txt-Txt,Pos,0.97155523
ALBEF,flickr30k,Txt-Txt,Pos,0.96973616
ALBEF,flickr30k,Txt-Txt,Pos,0.95321846
ALBEF,flickr30k,Txt-Txt,Pos,0.97786695
ALBEF,flickr30k,Txt-Txt,Pos,0.9427115
ALBEF,flickr30k,Txt-Txt,Pos,0.94885385
ALBEF,flickr30k,Txt-Txt,Pos,0.97137445
ALBEF,flickr30k,Txt-Txt,Pos,0.98432136
ALBEF,flickr30k,Txt-Txt,Pos,0.96545136
ALBEF,flickr30k,Txt-Txt,Pos,0.9775057
ALBEF,flickr30k,Txt-Txt,Pos,0.9735919
ALBEF,flickr30k,Txt-Txt,Pos,0.98097825
ALBEF,flickr30k,Txt-Txt,Pos,0.97965354
ALBEF,flickr30k,Txt-Txt,Pos,0.9744035
ALBEF,flickr30k,Txt-Txt,Pos,0.9758972
ALBEF,flickr30k,Txt-Txt,Pos,0.98466486
ALBEF,flickr30k,Txt-Txt,Pos,0.97755325
ALBEF,flickr30k,Txt-Txt,Pos,0.9853284
ALBEF,flickr30k,Txt-Txt,Pos,0.98238516
ALBEF,flickr30k,Txt-Txt,Pos,0.97068423
ALBEF,flickr30k,Txt-Txt,Pos,0.987254
ALBEF,flickr30k,Txt-Txt,Pos,0.9857745
ALBEF,flickr30k,Txt-Txt,Pos,0.9614033
ALBEF,flickr30k,Txt-Txt,Pos,0.9934786
ALBEF,flickr30k,Txt-Txt,Pos,0.96319515
ALBEF,flickr30k,Txt-Txt,Pos,0.9502792
ALBEF,flickr30k,Txt-Txt,Pos,0.9778868
ALBEF,flickr30k,Txt-Txt,Pos,0.9746218
ALBEF,flickr30k,Txt-Txt,Pos,0.9846698
ALBEF,flickr30k,Txt-Txt,Pos,0.9652572
ALBEF,flickr30k,Txt-Txt,Pos,0.9800779
ALBEF,flickr30k,Txt-Txt,Pos,0.98511446
ALBEF,flickr30k,Txt-Txt,Pos,0.95445985
ALBEF,flickr30k,Txt-Txt,Pos,0.980371
ALBEF,flickr30k,Txt-Txt,Pos,0.98054194
ALBEF,flickr30k,Txt-Txt,Pos,0.97531605
ALBEF,flickr30k,Txt-Txt,Pos,0.9758792
ALBEF,flickr30k,Txt-Txt,Pos,0.97770596
ALBEF,flickr30k,Txt-Txt,Pos,0.977992
ALBEF,flickr30k,Txt-Txt,Pos,0.98009974
ALBEF,flickr30k,Txt-Txt,Pos,0.9718063
ALBEF,flickr30k,Txt-Txt,Pos,0.9920355
ALBEF,flickr30k,Txt-Txt,Pos,0.98070407
ALBEF,flickr30k,Txt-Txt,Pos,0.98161227
ALBEF,flickr30k,Txt-Txt,Pos,0.98644435
ALBEF,flickr30k,Txt-Txt,Pos,0.98551005
ALBEF,flickr30k,Txt-Txt,Pos,0.96544695
ALBEF,flickr30k,Txt-Txt,Pos,0.9796129
ALBEF,flickr30k,Txt-Txt,Pos,0.9816161
ALBEF,flickr30k,Txt-Txt,Pos,0.9937292
ALBEF,flickr30k,Txt-Txt,Pos,0.98043716
ALBEF,flickr30k,Txt-Txt,Pos,0.9764609
ALBEF,flickr30k,Txt-Txt,Pos,0.96996707
ALBEF,flickr30k,Txt-Txt,Pos,0.9372201
ALBEF,flickr30k,Txt-Txt,Pos,0.97035855
ALBEF,flickr30k,Txt-Txt,Pos,0.98698515
ALBEF,flickr30k,Txt-Txt,Pos,0.9654055
ALBEF,flickr30k,Txt-Txt,Pos,0.980503
ALBEF,flickr30k,Txt-Txt,Pos,0.9730843
ALBEF,flickr30k,Txt-Txt,Pos,0.95255274
ALBEF,flickr30k,Txt-Txt,Pos,0.9795652
ALBEF,flickr30k,Txt-Txt,Pos,0.962792
ALBEF,flickr30k,Txt-Txt,Pos,0.9866252
ALBEF,flickr30k,Txt-Txt,Pos,0.98751354
ALBEF,flickr30k,Txt-Txt,Pos,0.959084
ALBEF,flickr30k,Txt-Txt,Pos,0.92873335
ALBEF,flickr30k,Txt-Txt,Pos,0.98026127
ALBEF,flickr30k,Txt-Txt,Pos,0.9714148
ALBEF,flickr30k,Txt-Txt,Pos,0.97683096
ALBEF,flickr30k,Txt-Txt,Pos,0.98389745
ALBEF,flickr30k,Txt-Txt,Pos,0.9824603
ALBEF,flickr30k,Txt-Txt,Pos,0.8624229
ALBEF,flickr30k,Txt-Txt,Pos,0.9822399
ALBEF,flickr30k,Txt-Txt,Pos,0.9808677
ALBEF,flickr30k,Txt-Txt,Pos,0.9846457
ALBEF,flickr30k,Txt-Txt,Pos,0.97305876
ALBEF,flickr30k,Txt-Txt,Pos,0.9675084
ALBEF,flickr30k,Txt-Txt,Pos,0.97528595
ALBEF,flickr30k,Txt-Txt,Pos,0.98551637
ALBEF,flickr30k,Txt-Txt,Pos,0.9869136
ALBEF,flickr30k,Txt-Txt,Pos,0.9668602
ALBEF,flickr30k,Txt-Txt,Pos,0.99176687
ALBEF,flickr30k,Txt-Txt,Pos,0.97919977
ALBEF,flickr30k,Txt-Txt,Pos,0.9714656
ALBEF,flickr30k,Txt-Txt,Pos,0.9843017
ALBEF,flickr30k,Txt-Txt,Pos,0.9813402
ALBEF,flickr30k,Txt-Txt,Pos,0.98965305
ALBEF,flickr30k,Txt-Txt,Pos,0.9689139
ALBEF,flickr30k,Txt-Txt,Pos,0.96921927
ALBEF,flickr30k,Txt-Txt,Pos,0.9828641
ALBEF,flickr30k,Txt-Txt,Pos,0.9844686
ALBEF,flickr30k,Txt-Txt,Pos,0.9668971
ALBEF,flickr30k,Txt-Txt,Pos,0.972302
ALBEF,flickr30k,Txt-Txt,Pos,0.9694851
ALBEF,flickr30k,Txt-Txt,Pos,0.9840309
ALBEF,flickr30k,Txt-Txt,Pos,0.99362206
ALBEF,flickr30k,Txt-Txt,Pos,0.9819481
ALBEF,flickr30k,Txt-Txt,Pos,0.96691686
ALBEF,flickr30k,Txt-Txt,Pos,0.97956705
ALBEF,flickr30k,Txt-Txt,Pos,0.98476225
ALBEF,flickr30k,Txt-Txt,Pos,0.97563785
ALBEF,flickr30k,Txt-Txt,Pos,0.975987
ALBEF,flickr30k,Txt-Txt,Pos,0.9800671
ALBEF,flickr30k,Txt-Txt,Pos,0.98028797
ALBEF,flickr30k,Txt-Txt,Pos,0.9882373
ALBEF,flickr30k,Txt-Txt,Pos,0.9869306
ALBEF,flickr30k,Txt-Txt,Pos,0.97261226
ALBEF,flickr30k,Txt-Txt,Pos,0.98811686
ALBEF,flickr30k,Txt-Txt,Pos,0.96803296
ALBEF,flickr30k,Txt-Txt,Pos,0.9893061
ALBEF,flickr30k,Txt-Txt,Pos,0.98063016
ALBEF,flickr30k,Txt-Txt,Pos,0.9916582
ALBEF,flickr30k,Txt-Txt,Pos,0.97910285
ALBEF,flickr30k,Txt-Txt,Pos,0.97911656
ALBEF,flickr30k,Txt-Txt,Pos,0.9423078
ALBEF,flickr30k,Txt-Txt,Pos,0.9881288
ALBEF,flickr30k,Txt-Txt,Pos,0.961741
ALBEF,flickr30k,Txt-Txt,Pos,0.9800662
ALBEF,flickr30k,Txt-Txt,Pos,0.9861221
ALBEF,flickr30k,Txt-Txt,Pos,0.9766655
ALBEF,flickr30k,Txt-Txt,Pos,0.9904801
ALBEF,flickr30k,Txt-Txt,Pos,0.9723425
ALBEF,flickr30k,Txt-Txt,Pos,0.9888213
ALBEF,flickr30k,Txt-Txt,Pos,0.9697428
ALBEF,flickr30k,Txt-Txt,Pos,0.98127574
ALBEF,flickr30k,Txt-Txt,Pos,0.9871681
ALBEF,flickr30k,Txt-Txt,Pos,0.9955514
ALBEF,flickr30k,Txt-Txt,Pos,0.9838616
ALBEF,flickr30k,Txt-Txt,Pos,0.974241
ALBEF,flickr30k,Txt-Txt,Pos,0.9736713
ALBEF,flickr30k,Txt-Txt,Pos,0.98561186
ALBEF,flickr30k,Txt-Txt,Pos,0.96763265
ALBEF,flickr30k,Txt-Txt,Pos,0.9723759
ALBEF,flickr30k,Txt-Txt,Pos,0.9726751
ALBEF,flickr30k,Txt-Txt,Pos,0.9664993
ALBEF,flickr30k,Txt-Txt,Pos,0.9834467
ALBEF,flickr30k,Txt-Txt,Pos,0.96934617
ALBEF,flickr30k,Txt-Txt,Pos,0.97243214
ALBEF,flickr30k,Txt-Txt,Pos,0.96627134
ALBEF,flickr30k,Txt-Txt,Pos,0.95174587
ALBEF,flickr30k,Txt-Txt,Pos,0.9786569
ALBEF,flickr30k,Txt-Txt,Pos,0.98403907
ALBEF,flickr30k,Txt-Txt,Pos,0.8954422
ALBEF,flickr30k,Txt-Txt,Pos,0.96636504
ALBEF,flickr30k,Img-Img,Pos,0.60408235
ALBEF,flickr30k,Img-Img,Pos,0.7723175
ALBEF,flickr30k,Img-Img,Pos,0.31560296
ALBEF,flickr30k,Img-Img,Pos,0.39257312
ALBEF,flickr30k,Img-Img,Pos,0.5733256
ALBEF,flickr30k,Img-Img,Pos,0.58370966
ALBEF,flickr30k,Img-Img,Pos,0.316045
ALBEF,flickr30k,Img-Img,Pos,0.64206064
ALBEF,flickr30k,Img-Img,Pos,0.6481648
ALBEF,flickr30k,Img-Img,Pos,0.686854
ALBEF,flickr30k,Img-Img,Pos,0.44776508
ALBEF,flickr30k,Img-Img,Pos,0.54801786
ALBEF,flickr30k,Img-Img,Pos,0.4376526
ALBEF,flickr30k,Img-Img,Pos,0.5245302
ALBEF,flickr30k,Img-Img,Pos,0.5535671
ALBEF,flickr30k,Img-Img,Pos,0.5402686
ALBEF,flickr30k,Img-Img,Pos,0.41640216
ALBEF,flickr30k,Img-Img,Pos,0.43900928
ALBEF,flickr30k,Img-Img,Pos,0.7060314
ALBEF,flickr30k,Img-Img,Pos,0.57800364
ALBEF,flickr30k,Img-Img,Pos,0.55450404
ALBEF,flickr30k,Img-Img,Pos,0.58546954
ALBEF,flickr30k,Img-Img,Pos,0.71292007
ALBEF,flickr30k,Img-Img,Pos,0.6565208
ALBEF,flickr30k,Img-Img,Pos,0.45822933
ALBEF,flickr30k,Img-Img,Pos,0.46971923
ALBEF,flickr30k,Img-Img,Pos,0.6051558
ALBEF,flickr30k,Img-Img,Pos,0.7740628
ALBEF,flickr30k,Img-Img,Pos,0.6298654
ALBEF,flickr30k,Img-Img,Pos,0.5614722
ALBEF,flickr30k,Img-Img,Pos,0.3337797
ALBEF,flickr30k,Img-Img,Pos,0.4950274
ALBEF,flickr30k,Img-Img,Pos,0.66427845
ALBEF,flickr30k,Img-Img,Pos,0.30442527
ALBEF,flickr30k,Img-Img,Pos,0.7573898
ALBEF,flickr30k,Img-Img,Pos,0.2876974
ALBEF,flickr30k,Img-Img,Pos,0.7416657
ALBEF,flickr30k,Img-Img,Pos,0.7425783
ALBEF,flickr30k,Img-Img,Pos,0.29376176
ALBEF,flickr30k,Img-Img,Pos,0.64577854
ALBEF,flickr30k,Img-Img,Pos,0.5375126
ALBEF,flickr30k,Img-Img,Pos,0.56847876
ALBEF,flickr30k,Img-Img,Pos,0.3836233
ALBEF,flickr30k,Img-Img,Pos,0.49943542
ALBEF,flickr30k,Img-Img,Pos,0.30487773
ALBEF,flickr30k,Img-Img,Pos,0.4035541
ALBEF,flickr30k,Img-Img,Pos,0.29473138
ALBEF,flickr30k,Img-Img,Pos,0.64850205
ALBEF,flickr30k,Img-Img,Pos,0.36801788
ALBEF,flickr30k,Img-Img,Pos,0.583641
ALBEF,flickr30k,Img-Img,Pos,0.41629207
ALBEF,flickr30k,Img-Img,Pos,0.45397988
ALBEF,flickr30k,Img-Img,Pos,0.70582175
ALBEF,flickr30k,Img-Img,Pos,0.82190007
ALBEF,flickr30k,Img-Img,Pos,0.7862489
ALBEF,flickr30k,Img-Img,Pos,0.561505
ALBEF,flickr30k,Img-Img,Pos,0.64600277
ALBEF,flickr30k,Img-Img,Pos,0.7029519
ALBEF,flickr30k,Img-Img,Pos,0.5993801
ALBEF,flickr30k,Img-Img,Pos,0.48251677
ALBEF,flickr30k,Img-Img,Pos,0.56955546
ALBEF,flickr30k,Img-Img,Pos,0.44313723
ALBEF,flickr30k,Img-Img,Pos,0.3228686
ALBEF,flickr30k,Img-Img,Pos,0.16723976
ALBEF,flickr30k,Img-Img,Pos,0.6148738
ALBEF,flickr30k,Img-Img,Pos,0.74945325
ALBEF,flickr30k,Img-Img,Pos,0.46044278
ALBEF,flickr30k,Img-Img,Pos,0.5607291
ALBEF,flickr30k,Img-Img,Pos,0.424972
ALBEF,flickr30k,Img-Img,Pos,0.67582655
ALBEF,flickr30k,Img-Img,Pos,0.5019635
ALBEF,flickr30k,Img-Img,Pos,0.41105804
ALBEF,flickr30k,Img-Img,Pos,0.31174642
ALBEF,flickr30k,Img-Img,Pos,0.6511259
ALBEF,flickr30k,Img-Img,Pos,0.3365607
ALBEF,flickr30k,Img-Img,Pos,0.4621713
ALBEF,flickr30k,Img-Img,Pos,0.19042686
ALBEF,flickr30k,Img-Img,Pos,0.5172658
ALBEF,flickr30k,Img-Img,Pos,0.5148132
ALBEF,flickr30k,Img-Img,Pos,0.4293975
ALBEF,flickr30k,Img-Img,Pos,0.6428173
ALBEF,flickr30k,Img-Img,Pos,0.5417409
ALBEF,flickr30k,Img-Img,Pos,0.6283608
ALBEF,flickr30k,Img-Img,Pos,0.5585466
ALBEF,flickr30k,Img-Img,Pos,0.32112533
ALBEF,flickr30k,Img-Img,Pos,0.66406167
ALBEF,flickr30k,Img-Img,Pos,0.812846
ALBEF,flickr30k,Img-Img,Pos,0.36283273
ALBEF,flickr30k,Img-Img,Pos,0.3744393
ALBEF,flickr30k,Img-Img,Pos,0.23339713
ALBEF,flickr30k,Img-Img,Pos,0.8636182
ALBEF,flickr30k,Img-Img,Pos,0.29103446
ALBEF,flickr30k,Img-Img,Pos,0.60544926
ALBEF,flickr30k,Img-Img,Pos,0.40357423
ALBEF,flickr30k,Img-Img,Pos,0.42714816
ALBEF,flickr30k,Img-Img,Pos,0.4691858
ALBEF,flickr30k,Img-Img,Pos,0.5336407
ALBEF,flickr30k,Img-Img,Pos,0.5152502
ALBEF,flickr30k,Img-Img,Pos,0.530277
ALBEF,flickr30k,Img-Img,Pos,0.41405973
ALBEF,flickr30k,Img-Img,Pos,0.5622796
ALBEF,flickr30k,Img-Img,Pos,0.5523777
ALBEF,flickr30k,Img-Img,Pos,0.654673
ALBEF,flickr30k,Img-Img,Pos,0.752304
ALBEF,flickr30k,Img-Img,Pos,0.29481083
ALBEF,flickr30k,Img-Img,Pos,0.43577033
ALBEF,flickr30k,Img-Img,Pos,0.63431215
ALBEF,flickr30k,Img-Img,Pos,0.62249976
ALBEF,flickr30k,Img-Img,Pos,0.3750312
ALBEF,flickr30k,Img-Img,Pos,0.5245017
ALBEF,flickr30k,Img-Img,Pos,0.32995346
ALBEF,flickr30k,Img-Img,Pos,0.80075836
ALBEF,flickr30k,Img-Img,Pos,0.35533166
ALBEF,flickr30k,Img-Img,Pos,0.3210195
ALBEF,flickr30k,Img-Img,Pos,0.2530508
ALBEF,flickr30k,Img-Img,Pos,0.44526243
ALBEF,flickr30k,Img-Img,Pos,0.45557645
ALBEF,flickr30k,Img-Img,Pos,0.50599164
ALBEF,flickr30k,Img-Img,Pos,0.5869114
ALBEF,flickr30k,Img-Img,Pos,0.54032695
ALBEF,flickr30k,Img-Img,Pos,0.1939224
ALBEF,flickr30k,Img-Img,Pos,0.4810063
ALBEF,flickr30k,Img-Img,Pos,0.37889868
ALBEF,flickr30k,Img-Img,Pos,0.58877295
ALBEF,flickr30k,Img-Img,Pos,0.36550108
ALBEF,flickr30k,Img-Img,Pos,0.52978665
ALBEF,flickr30k,Img-Img,Pos,0.5695233
ALBEF,flickr30k,Img-Img,Pos,0.6476245
ALBEF,flickr30k,Img-Img,Pos,0.48097423
ALBEF,flickr30k,Img-Img,Pos,0.40558103
ALBEF,flickr30k,Img-Img,Pos,0.6518261
ALBEF,flickr30k,Img-Img,Pos,0.39988095
ALBEF,flickr30k,Img-Img,Pos,0.46809083
ALBEF,flickr30k,Img-Img,Pos,0.32657188
ALBEF,flickr30k,Img-Img,Pos,0.50562215
ALBEF,flickr30k,Img-Img,Pos,0.4382314
ALBEF,flickr30k,Img-Img,Pos,0.490928
ALBEF,flickr30k,Img-Img,Pos,0.4218827
ALBEF,flickr30k,Img-Img,Pos,0.7371416
ALBEF,flickr30k,Img-Img,Pos,0.45080727
ALBEF,flickr30k,Img-Img,Pos,0.4039613
ALBEF,flickr30k,Img-Img,Pos,0.49952966
ALBEF,flickr30k,Img-Img,Pos,0.6040088
ALBEF,flickr30k,Img-Img,Pos,0.22808704
ALBEF,flickr30k,Img-Img,Pos,0.5311942
ALBEF,flickr30k,Img-Img,Pos,0.49068478
ALBEF,flickr30k,Img-Img,Pos,0.5094702
ALBEF,flickr30k,Img-Img,Pos,0.55913836
ALBEF,flickr30k,Img-Img,Pos,0.41884184
ALBEF,flickr30k,Img-Img,Pos,0.6828019
ALBEF,flickr30k,Img-Img,Pos,0.7692307
ALBEF,flickr30k,Img-Img,Pos,0.18623549
ALBEF,flickr30k,Img-Img,Pos,0.66291744
ALBEF,flickr30k,Img-Img,Pos,0.44477442
ALBEF,flickr30k,Img-Img,Pos,0.37969694
ALBEF,flickr30k,Img-Img,Pos,0.4591696
ALBEF,flickr30k,Img-Img,Pos,0.6285655
ALBEF,flickr30k,Img-Img,Pos,0.6557323
ALBEF,flickr30k,Img-Img,Pos,0.60027665
ALBEF,flickr30k,Img-Img,Pos,0.465208
ALBEF,flickr30k,Img-Img,Pos,0.36884066
ALBEF,flickr30k,Img-Img,Pos,0.31496188
ALBEF,flickr30k,Img-Img,Pos,0.44772103
ALBEF,flickr30k,Img-Img,Pos,0.51392674
ALBEF,flickr30k,Img-Img,Pos,0.6031964
ALBEF,flickr30k,Img-Img,Pos,0.6044051
ALBEF,flickr30k,Img-Img,Pos,0.6572723
ALBEF,flickr30k,Img-Img,Pos,0.3816941
ALBEF,flickr30k,Img-Img,Pos,0.41160986
ALBEF,flickr30k,Img-Img,Pos,0.79407805
ALBEF,flickr30k,Img-Img,Pos,0.5103817
ALBEF,flickr30k,Img-Img,Pos,0.6667269
ALBEF,flickr30k,Img-Img,Pos,0.59601086
ALBEF,flickr30k,Img-Img,Pos,0.4977729
ALBEF,flickr30k,Img-Img,Pos,0.72054315
ALBEF,flickr30k,Img-Img,Pos,0.32921872
ALBEF,flickr30k,Img-Img,Pos,0.3308242
ALBEF,flickr30k,Img-Img,Pos,0.80447316
ALBEF,flickr30k,Img-Img,Pos,0.48262024
ALBEF,flickr30k,Img-Img,Pos,0.43350583
ALBEF,flickr30k,Img-Img,Pos,0.31159776
ALBEF,flickr30k,Img-Img,Pos,0.59807175
ALBEF,flickr30k,Img-Img,Pos,0.55951756
ALBEF,flickr30k,Img-Img,Pos,0.47409332
ALBEF,flickr30k,Img-Img,Pos,0.39509678
ALBEF,flickr30k,Img-Img,Pos,0.2790733
ALBEF,flickr30k,Img-Img,Pos,0.5460117
ALBEF,flickr30k,Img-Img,Pos,0.50095767
ALBEF,flickr30k,Img-Img,Pos,0.27751768
ALBEF,flickr30k,Img-Img,Pos,0.63071364
ALBEF,flickr30k,Img-Img,Pos,0.5002889
ALBEF,flickr30k,Img-Img,Pos,0.7541997
ALBEF,flickr30k,Img-Img,Pos,0.59498453
ALBEF,flickr30k,Img-Img,Pos,0.5566799
ALBEF,flickr30k,Img-Img,Pos,0.7338415
ALBEF,flickr30k,Img-Img,Pos,0.4351482
ALBEF,flickr30k,Img-Img,Pos,0.43822664
ALBEF,flickr30k,Img-Img,Pos,0.29841477
ALBEF,flickr30k,Img-Img,Pos,0.8312258
ALBEF,flickr30k,Img-Img,Pos,0.60942703
ALBEF,flickr30k,Img-Img,Pos,0.29736143
ALBEF,flickr30k,Img-Img,Pos,0.44061682
ALBEF,flickr30k,Img-Img,Pos,0.47090745
ALBEF,flickr30k,Img-Img,Pos,0.8357698
ALBEF,flickr30k,Img-Img,Pos,0.57632333
ALBEF,flickr30k,Img-Img,Pos,0.29791605
ALBEF,flickr30k,Img-Img,Pos,0.56803083
ALBEF,flickr30k,Img-Img,Pos,0.5315589
ALBEF,flickr30k,Img-Img,Pos,0.4378298
ALBEF,flickr30k,Img-Img,Pos,0.51421976
ALBEF,flickr30k,Img-Img,Pos,0.432642
ALBEF,flickr30k,Img-Img,Pos,0.29105413
ALBEF,flickr30k,Img-Img,Pos,0.6679812
ALBEF,flickr30k,Img-Img,Pos,0.77635515
ALBEF,flickr30k,Img-Img,Pos,0.33552736
ALBEF,flickr30k,Img-Img,Pos,0.4261876
ALBEF,flickr30k,Img-Img,Pos,0.33510187
ALBEF,flickr30k,Img-Img,Pos,0.6853857
ALBEF,flickr30k,Img-Img,Pos,0.38580075
ALBEF,flickr30k,Img-Img,Pos,0.7691084
ALBEF,flickr30k,Img-Img,Pos,0.26367027
ALBEF,flickr30k,Img-Img,Pos,0.26088285
ALBEF,flickr30k,Img-Img,Pos,0.30542928
ALBEF,flickr30k,Img-Img,Pos,0.50312823
ALBEF,flickr30k,Img-Img,Pos,0.5681908
ALBEF,flickr30k,Img-Img,Pos,0.38277233
ALBEF,flickr30k,Img-Img,Pos,0.6491524
ALBEF,flickr30k,Img-Img,Pos,0.4813692
