Model,Dataset,x,y,modality,category
CyCLIP,flickr30k,29.28,9.53,image,fountain
CyCLIP,flickr30k,24.80,9.52,image,fountain
CyCLIP,flickr30k,26.03,10.78,image,fountain
CyCLIP,flickr30k,29.43,6.37,image,fountain
CyCLIP,flickr30k,19.83,14.14,image,fountain
CyCLIP,flickr30k,28.48,9.92,image,fountain
CyCLIP,flickr30k,27.42,10.14,image,fountain
CyCLIP,flickr30k,25.81,8.58,image,fountain
CyCLIP,flickr30k,22.26,11.84,image,fountain
CyCLIP,flickr30k,23.26,11.48,image,fountain
CyCLIP,flickr30k,24.48,6.89,image,fountain
CyCLIP,flickr30k,27.18,8.59,image,fountain
CyCLIP,flickr30k,23.55,8.40,image,fountain
CyCLIP,flickr30k,23.59,9.98,image,fountain
CyCLIP,flickr30k,24.06,8.99,image,fountain
CyCLIP,flickr30k,-22.73,10.37,image,rugby ball
CyCLIP,flickr30k,-12.80,7.69,image,rugby ball
CyCLIP,flickr30k,-20.00,3.32,image,rugby ball
CyCLIP,flickr30k,-17.14,5.32,image,rugby ball
CyCLIP,flickr30k,-17.60,6.41,image,rugby ball
CyCLIP,flickr30k,-17.46,1.60,image,rugby ball
CyCLIP,flickr30k,-18.38,6.99,image,rugby ball
CyCLIP,flickr30k,-17.64,8.76,image,rugby ball
CyCLIP,flickr30k,-17.30,3.65,image,rugby ball
CyCLIP,flickr30k,-20.76,8.98,image,rugby ball
CyCLIP,flickr30k,-22.16,7.28,image,rugby ball
CyCLIP,flickr30k,-19.65,5.73,image,rugby ball
CyCLIP,flickr30k,-13.33,6.69,image,rugby ball
CyCLIP,flickr30k,-22.19,8.89,image,rugby ball
CyCLIP,flickr30k,-15.45,4.13,image,rugby ball
CyCLIP,flickr30k,-15.27,3.95,image,rugby ball
CyCLIP,flickr30k,-14.99,5.61,image,rugby ball
CyCLIP,flickr30k,-21.83,-0.47,image,rugby ball
CyCLIP,flickr30k,-22.90,9.45,image,rugby ball
CyCLIP,flickr30k,-16.06,10.28,image,rugby ball
CyCLIP,flickr30k,-15.35,4.90,image,rugby ball
CyCLIP,flickr30k,-15.32,5.95,image,rugby ball
CyCLIP,flickr30k,-19.49,6.64,image,rugby ball
CyCLIP,flickr30k,-20.67,4.01,image,rugby ball
CyCLIP,flickr30k,-20.32,8.11,image,rugby ball
CyCLIP,flickr30k,-13.45,6.88,image,rugby ball
CyCLIP,flickr30k,-16.55,3.37,image,rugby ball
CyCLIP,flickr30k,-18.66,10.63,image,rugby ball
CyCLIP,flickr30k,-15.43,6.67,image,rugby ball
CyCLIP,flickr30k,-22.52,4.50,image,rugby ball
CyCLIP,flickr30k,-21.60,7.24,image,rugby ball
CyCLIP,flickr30k,2.05,-7.48,image,rugby ball
CyCLIP,flickr30k,-19.03,4.21,image,rugby ball
CyCLIP,flickr30k,-16.54,7.53,image,rugby ball
CyCLIP,flickr30k,-22.91,9.49,image,rugby ball
CyCLIP,flickr30k,-17.19,7.07,image,rugby ball
CyCLIP,flickr30k,-19.02,9.60,image,rugby ball
CyCLIP,flickr30k,-19.67,7.76,image,rugby ball
CyCLIP,flickr30k,-14.29,8.12,image,rugby ball
CyCLIP,flickr30k,-20.88,6.03,image,rugby ball
CyCLIP,flickr30k,-15.07,13.22,image,rugby ball
CyCLIP,flickr30k,-20.74,7.29,image,rugby ball
CyCLIP,flickr30k,-16.43,11.84,image,rugby ball
CyCLIP,flickr30k,-21.53,3.43,image,rugby ball
CyCLIP,flickr30k,-13.88,6.16,image,rugby ball
CyCLIP,flickr30k,-19.23,8.08,image,rugby ball
CyCLIP,flickr30k,-20.06,6.86,image,rugby ball
CyCLIP,flickr30k,-19.18,5.56,image,rugby ball
CyCLIP,flickr30k,-21.46,8.10,image,rugby ball
CyCLIP,flickr30k,-17.67,11.20,image,rugby ball
CyCLIP,flickr30k,15.24,-20.03,image,stage
CyCLIP,flickr30k,16.99,-20.76,image,stage
CyCLIP,flickr30k,15.11,-20.34,image,stage
CyCLIP,flickr30k,5.27,-20.54,image,stage
CyCLIP,flickr30k,13.68,-19.22,image,stage
CyCLIP,flickr30k,17.23,-25.13,image,stage
CyCLIP,flickr30k,15.91,-20.87,image,stage
CyCLIP,flickr30k,17.15,-24.48,image,stage
CyCLIP,flickr30k,18.64,-14.01,image,stage
CyCLIP,flickr30k,16.55,-25.54,image,stage
CyCLIP,flickr30k,14.66,-23.76,image,stage
CyCLIP,flickr30k,18.62,-24.53,image,stage
CyCLIP,flickr30k,19.89,-20.67,image,stage
CyCLIP,flickr30k,14.14,-19.19,image,stage
CyCLIP,flickr30k,14.83,-23.62,image,stage
CyCLIP,flickr30k,14.57,-26.57,image,stage
CyCLIP,flickr30k,15.27,-18.97,image,stage
CyCLIP,flickr30k,16.86,-21.33,image,stage
CyCLIP,flickr30k,13.51,-18.26,image,stage
CyCLIP,flickr30k,12.56,-20.06,image,stage
CyCLIP,flickr30k,15.68,-26.88,image,stage
CyCLIP,flickr30k,12.77,-22.05,image,stage
CyCLIP,flickr30k,15.95,-22.28,image,stage
CyCLIP,flickr30k,12.37,-20.17,image,stage
CyCLIP,flickr30k,12.07,-18.63,image,stage
CyCLIP,flickr30k,18.11,-21.92,image,stage
CyCLIP,flickr30k,16.69,-23.29,image,stage
CyCLIP,flickr30k,17.65,-23.26,image,stage
CyCLIP,flickr30k,9.89,-12.55,image,stage
CyCLIP,flickr30k,18.08,-20.09,image,stage
CyCLIP,flickr30k,10.45,-12.19,image,stage
CyCLIP,flickr30k,13.49,-17.62,image,stage
CyCLIP,flickr30k,13.80,-20.27,image,stage
CyCLIP,flickr30k,18.88,-23.70,image,stage
CyCLIP,flickr30k,7.53,-17.33,image,stage
CyCLIP,flickr30k,18.37,-19.75,image,stage
CyCLIP,flickr30k,14.58,-18.59,image,stage
CyCLIP,flickr30k,17.14,-22.66,image,stage
CyCLIP,flickr30k,20.29,-23.62,image,stage
CyCLIP,flickr30k,17.18,-19.26,image,stage
CyCLIP,flickr30k,18.51,-22.85,image,stage
CyCLIP,flickr30k,15.48,-26.79,image,stage
CyCLIP,flickr30k,18.70,-13.94,image,stage
CyCLIP,flickr30k,19.54,-22.30,image,stage
CyCLIP,flickr30k,17.86,-14.11,image,stage
CyCLIP,flickr30k,13.86,-18.40,image,stage
CyCLIP,flickr30k,18.13,-21.10,image,stage
CyCLIP,flickr30k,12.47,-21.15,image,stage
CyCLIP,flickr30k,16.37,-26.07,image,stage
CyCLIP,flickr30k,17.04,-23.40,image,stage
CyCLIP,flickr30k,-4.66,20.97,image,volleyball
CyCLIP,flickr30k,-10.06,12.65,image,volleyball
CyCLIP,flickr30k,-5.00,21.80,image,volleyball
CyCLIP,flickr30k,-9.45,17.35,image,volleyball
CyCLIP,flickr30k,-5.43,20.39,image,volleyball
CyCLIP,flickr30k,-10.22,13.55,image,volleyball
CyCLIP,flickr30k,-10.44,17.40,image,volleyball
CyCLIP,flickr30k,-2.55,20.89,image,volleyball
CyCLIP,flickr30k,-2.06,21.86,image,volleyball
CyCLIP,flickr30k,-10.33,15.82,image,volleyball
CyCLIP,flickr30k,-4.22,18.66,image,volleyball
CyCLIP,flickr30k,-10.02,13.61,image,volleyball
CyCLIP,flickr30k,-3.71,20.13,image,volleyball
CyCLIP,flickr30k,-11.52,17.09,image,volleyball
CyCLIP,flickr30k,-3.97,21.98,image,volleyball
CyCLIP,flickr30k,-6.39,21.75,image,volleyball
CyCLIP,flickr30k,-4.37,17.38,image,volleyball
CyCLIP,flickr30k,-3.94,21.47,image,volleyball
CyCLIP,flickr30k,-5.05,16.76,image,volleyball
CyCLIP,flickr30k,-13.89,12.98,image,volleyball
CyCLIP,flickr30k,2.89,16.56,image,volleyball
CyCLIP,flickr30k,-2.67,22.48,image,volleyball
CyCLIP,flickr30k,-11.62,16.65,image,volleyball
CyCLIP,flickr30k,-10.97,14.89,image,volleyball
CyCLIP,flickr30k,-7.71,15.35,image,volleyball
CyCLIP,flickr30k,-7.28,16.54,image,volleyball
CyCLIP,flickr30k,-2.12,16.98,image,volleyball
CyCLIP,flickr30k,-9.30,16.80,image,volleyball
CyCLIP,flickr30k,-7.31,14.75,image,volleyball
CyCLIP,flickr30k,-7.01,21.51,image,volleyball
CyCLIP,flickr30k,-5.70,19.53,image,volleyball
CyCLIP,flickr30k,-3.34,23.70,image,volleyball
CyCLIP,flickr30k,-9.05,13.05,image,volleyball
CyCLIP,flickr30k,-1.51,-9.33,image,volleyball
CyCLIP,flickr30k,-5.55,18.09,image,volleyball
CyCLIP,flickr30k,-6.29,19.74,image,volleyball
CyCLIP,flickr30k,-4.45,20.42,image,volleyball
CyCLIP,flickr30k,-10.80,14.98,image,volleyball
CyCLIP,flickr30k,-11.37,19.16,image,volleyball
CyCLIP,flickr30k,-7.82,16.47,image,volleyball
CyCLIP,flickr30k,-3.88,23.56,image,volleyball
CyCLIP,flickr30k,-8.20,14.52,image,volleyball
CyCLIP,flickr30k,-2.87,24.06,image,volleyball
CyCLIP,flickr30k,-14.20,11.11,image,volleyball
CyCLIP,flickr30k,-5.04,19.83,image,volleyball
CyCLIP,flickr30k,-9.17,19.14,image,volleyball
CyCLIP,flickr30k,-9.44,15.77,image,volleyball
CyCLIP,flickr30k,-8.51,16.15,image,volleyball
CyCLIP,flickr30k,-1.34,21.57,image,volleyball
CyCLIP,flickr30k,-6.59,19.22,image,volleyball
CyCLIP,flickr30k,-10.31,-10.00,text,baseball player
CyCLIP,flickr30k,-3.34,-15.17,text,baseball player
CyCLIP,flickr30k,-10.44,-11.44,text,baseball player
CyCLIP,flickr30k,-8.58,-10.77,text,baseball player
CyCLIP,flickr30k,-13.79,-4.79,text,baseball player
CyCLIP,flickr30k,-5.36,-3.56,text,baseball player
CyCLIP,flickr30k,-1.56,2.61,text,baseball player
CyCLIP,flickr30k,-10.75,-13.96,text,baseball player
CyCLIP,flickr30k,-7.24,-9.91,text,baseball player
CyCLIP,flickr30k,-6.32,-10.14,text,baseball player
CyCLIP,flickr30k,-5.37,-5.41,text,baseball player
CyCLIP,flickr30k,-8.31,-7.48,text,baseball player
CyCLIP,flickr30k,-12.43,-12.02,text,baseball player
CyCLIP,flickr30k,-4.62,-3.51,text,baseball player
CyCLIP,flickr30k,-9.46,5.95,text,baseball player
CyCLIP,flickr30k,-10.41,-13.74,text,baseball player
CyCLIP,flickr30k,8.63,-15.42,text,baseball player
CyCLIP,flickr30k,-8.35,-12.95,text,baseball player
CyCLIP,flickr30k,-13.66,-9.01,text,baseball player
CyCLIP,flickr30k,-12.58,-0.36,text,baseball player
CyCLIP,flickr30k,8.01,-14.54,text,baseball player
CyCLIP,flickr30k,-13.57,-8.91,text,baseball player
CyCLIP,flickr30k,-7.26,-11.58,text,baseball player
CyCLIP,flickr30k,-16.76,-7.10,text,baseball player
CyCLIP,flickr30k,-9.13,-8.36,text,baseball player
CyCLIP,flickr30k,-10.20,-2.94,text,baseball player
CyCLIP,flickr30k,-8.21,-10.46,text,baseball player
CyCLIP,flickr30k,-9.54,-13.56,text,baseball player
CyCLIP,flickr30k,17.57,12.50,text,baseball player
CyCLIP,flickr30k,-3.46,-15.10,text,baseball player
CyCLIP,flickr30k,-9.88,-12.27,text,baseball player
CyCLIP,flickr30k,-6.67,-9.25,text,baseball player
CyCLIP,flickr30k,-11.09,-13.48,text,baseball player
CyCLIP,flickr30k,-13.13,-0.07,text,baseball player
CyCLIP,flickr30k,-6.86,-1.18,text,baseball player
CyCLIP,flickr30k,-11.94,-1.99,text,baseball player
CyCLIP,flickr30k,-12.41,-12.01,text,baseball player
CyCLIP,flickr30k,-10.97,-12.31,text,baseball player
CyCLIP,flickr30k,-13.76,-0.48,text,baseball player
CyCLIP,flickr30k,-8.62,-12.32,text,baseball player
CyCLIP,flickr30k,-8.49,-15.75,text,baseball player
CyCLIP,flickr30k,-10.48,-7.86,text,baseball player
CyCLIP,flickr30k,-9.84,-11.69,text,baseball player
CyCLIP,flickr30k,-9.12,-15.19,text,baseball player
CyCLIP,flickr30k,-8.99,-8.12,text,baseball player
CyCLIP,flickr30k,-8.68,-2.76,text,baseball player
CyCLIP,flickr30k,-2.89,-0.68,text,baseball player
CyCLIP,flickr30k,-12.21,-15.24,text,baseball player
CyCLIP,flickr30k,-10.29,-7.61,text,baseball player
CyCLIP,flickr30k,-8.72,-11.48,text,baseball player
CyCLIP,flickr30k,25.53,3.93,text,fountain
CyCLIP,flickr30k,3.82,1.51,text,fountain
CyCLIP,flickr30k,15.93,10.39,text,fountain
CyCLIP,flickr30k,19.64,5.13,text,fountain
CyCLIP,flickr30k,14.12,9.31,text,fountain
CyCLIP,flickr30k,14.91,7.13,text,fountain
CyCLIP,flickr30k,20.20,8.64,text,fountain
CyCLIP,flickr30k,18.19,5.97,text,fountain
CyCLIP,flickr30k,20.82,5.69,text,fountain
CyCLIP,flickr30k,18.05,11.48,text,fountain
CyCLIP,flickr30k,16.10,3.69,text,fountain
CyCLIP,flickr30k,23.00,4.24,text,fountain
CyCLIP,flickr30k,18.80,3.74,text,fountain
CyCLIP,flickr30k,14.63,8.95,text,fountain
CyCLIP,flickr30k,14.04,5.77,text,fountain
CyCLIP,flickr30k,21.57,7.88,text,fountain
CyCLIP,flickr30k,12.66,10.46,text,fountain
CyCLIP,flickr30k,17.47,5.33,text,fountain
CyCLIP,flickr30k,17.94,11.39,text,fountain
CyCLIP,flickr30k,25.45,3.49,text,fountain
CyCLIP,flickr30k,18.01,7.29,text,fountain
CyCLIP,flickr30k,17.32,7.94,text,fountain
CyCLIP,flickr30k,21.38,3.55,text,fountain
CyCLIP,flickr30k,17.75,6.86,text,fountain
CyCLIP,flickr30k,13.97,12.30,text,fountain
CyCLIP,flickr30k,23.45,4.60,text,fountain
CyCLIP,flickr30k,16.95,6.98,text,fountain
CyCLIP,flickr30k,4.79,3.60,text,fountain
CyCLIP,flickr30k,18.76,4.45,text,fountain
CyCLIP,flickr30k,20.60,6.96,text,fountain
CyCLIP,flickr30k,13.65,12.56,text,fountain
CyCLIP,flickr30k,18.68,7.02,text,fountain
CyCLIP,flickr30k,22.62,6.40,text,fountain
CyCLIP,flickr30k,17.75,9.98,text,fountain
CyCLIP,flickr30k,22.77,3.47,text,fountain
CyCLIP,flickr30k,17.30,9.26,text,fountain
CyCLIP,flickr30k,15.55,10.74,text,fountain
CyCLIP,flickr30k,19.64,7.84,text,fountain
CyCLIP,flickr30k,6.08,3.32,text,fountain
CyCLIP,flickr30k,19.25,9.96,text,fountain
CyCLIP,flickr30k,15.83,8.12,text,fountain
CyCLIP,flickr30k,18.91,5.76,text,fountain
CyCLIP,flickr30k,19.03,6.67,text,fountain
CyCLIP,flickr30k,14.76,6.91,text,fountain
CyCLIP,flickr30k,18.45,8.93,text,fountain
CyCLIP,flickr30k,21.89,4.48,text,fountain
CyCLIP,flickr30k,5.03,-0.41,text,fountain
CyCLIP,flickr30k,16.44,4.81,text,fountain
CyCLIP,flickr30k,4.89,3.49,text,fountain
CyCLIP,flickr30k,18.06,8.02,text,fountain
CyCLIP,flickr30k,-4.40,2.20,text,rugby ball
CyCLIP,flickr30k,0.42,-7.69,text,rugby ball
CyCLIP,flickr30k,19.05,-7.18,text,rugby ball
CyCLIP,flickr30k,-7.59,-1.31,text,rugby ball
CyCLIP,flickr30k,1.51,0.84,text,rugby ball
CyCLIP,flickr30k,-10.11,-1.21,text,rugby ball
CyCLIP,flickr30k,-8.08,4.87,text,rugby ball
CyCLIP,flickr30k,-6.76,0.99,text,rugby ball
CyCLIP,flickr30k,-10.17,2.96,text,rugby ball
CyCLIP,flickr30k,-13.37,-4.82,text,rugby ball
CyCLIP,flickr30k,-9.03,-0.18,text,rugby ball
CyCLIP,flickr30k,-9.88,0.05,text,rugby ball
CyCLIP,flickr30k,0.92,-0.29,text,rugby ball
CyCLIP,flickr30k,-10.07,1.93,text,rugby ball
CyCLIP,flickr30k,2.24,1.95,text,rugby ball
CyCLIP,flickr30k,2.28,3.76,text,rugby ball
CyCLIP,flickr30k,0.44,-1.80,text,rugby ball
CyCLIP,flickr30k,-10.52,-2.50,text,rugby ball
CyCLIP,flickr30k,-23.78,6.65,text,rugby ball
CyCLIP,flickr30k,-8.19,7.61,text,rugby ball
CyCLIP,flickr30k,1.42,1.87,text,rugby ball
CyCLIP,flickr30k,-7.54,5.06,text,rugby ball
CyCLIP,flickr30k,-11.79,-1.32,text,rugby ball
CyCLIP,flickr30k,-14.19,-2.27,text,rugby ball
CyCLIP,flickr30k,-9.87,2.51,text,rugby ball
CyCLIP,flickr30k,0.80,-2.30,text,rugby ball
CyCLIP,flickr30k,-3.36,5.60,text,rugby ball
CyCLIP,flickr30k,-8.14,1.11,text,rugby ball
CyCLIP,flickr30k,2.63,2.03,text,rugby ball
CyCLIP,flickr30k,-7.67,-0.83,text,rugby ball
CyCLIP,flickr30k,-9.08,0.38,text,rugby ball
CyCLIP,flickr30k,16.55,-12.72,text,rugby ball
CyCLIP,flickr30k,-3.05,1.81,text,rugby ball
CyCLIP,flickr30k,-3.42,1.60,text,rugby ball
CyCLIP,flickr30k,-0.11,-7.73,text,rugby ball
CyCLIP,flickr30k,-7.16,0.36,text,rugby ball
CyCLIP,flickr30k,-0.50,-1.77,text,rugby ball
CyCLIP,flickr30k,-12.13,-10.29,text,rugby ball
CyCLIP,flickr30k,5.04,-0.13,text,rugby ball
CyCLIP,flickr30k,-11.60,1.89,text,rugby ball
CyCLIP,flickr30k,-8.43,9.61,text,rugby ball
CyCLIP,flickr30k,-23.67,6.54,text,rugby ball
CyCLIP,flickr30k,-9.06,4.28,text,rugby ball
CyCLIP,flickr30k,-11.09,-3.28,text,rugby ball
CyCLIP,flickr30k,3.82,-2.56,text,rugby ball
CyCLIP,flickr30k,-7.36,0.78,text,rugby ball
CyCLIP,flickr30k,-8.27,1.60,text,rugby ball
CyCLIP,flickr30k,-12.87,-2.35,text,rugby ball
CyCLIP,flickr30k,-11.01,0.81,text,rugby ball
CyCLIP,flickr30k,-8.03,2.65,text,rugby ball
CyCLIP,flickr30k,9.50,-16.50,text,stage
CyCLIP,flickr30k,-3.60,-4.67,text,stage
CyCLIP,flickr30k,10.86,-16.27,text,stage
CyCLIP,flickr30k,10.36,-18.41,text,stage
CyCLIP,flickr30k,10.06,-17.47,text,stage
CyCLIP,flickr30k,9.47,-27.45,text,stage
CyCLIP,flickr30k,9.92,-19.90,text,stage
CyCLIP,flickr30k,11.64,-24.55,text,stage
CyCLIP,flickr30k,16.71,-12.42,text,stage
CyCLIP,flickr30k,11.26,-23.95,text,stage
CyCLIP,flickr30k,8.70,-27.51,text,stage
CyCLIP,flickr30k,17.63,-16.50,text,stage
CyCLIP,flickr30k,9.51,-18.88,text,stage
CyCLIP,flickr30k,11.82,-15.70,text,stage
CyCLIP,flickr30k,9.32,-27.57,text,stage
CyCLIP,flickr30k,9.66,-26.04,text,stage
CyCLIP,flickr30k,9.67,-17.39,text,stage
CyCLIP,flickr30k,16.71,-16.25,text,stage
CyCLIP,flickr30k,6.21,-11.54,text,stage
CyCLIP,flickr30k,7.89,-19.54,text,stage
CyCLIP,flickr30k,9.90,-26.73,text,stage
CyCLIP,flickr30k,14.40,-11.35,text,stage
CyCLIP,flickr30k,9.66,-21.73,text,stage
CyCLIP,flickr30k,-3.38,-4.80,text,stage
CyCLIP,flickr30k,10.96,-15.65,text,stage
CyCLIP,flickr30k,9.79,-22.41,text,stage
CyCLIP,flickr30k,8.66,-24.50,text,stage
CyCLIP,flickr30k,12.13,-24.70,text,stage
CyCLIP,flickr30k,3.70,-2.92,text,stage
CyCLIP,flickr30k,18.88,-17.04,text,stage
CyCLIP,flickr30k,8.77,-8.47,text,stage
CyCLIP,flickr30k,11.32,-14.98,text,stage
CyCLIP,flickr30k,7.88,-20.21,text,stage
CyCLIP,flickr30k,8.43,-24.95,text,stage
CyCLIP,flickr30k,8.35,-17.19,text,stage
CyCLIP,flickr30k,14.34,-12.88,text,stage
CyCLIP,flickr30k,13.15,-14.47,text,stage
CyCLIP,flickr30k,8.64,-25.80,text,stage
CyCLIP,flickr30k,8.07,-24.99,text,stage
CyCLIP,flickr30k,8.23,-18.08,text,stage
CyCLIP,flickr30k,10.47,-22.82,text,stage
CyCLIP,flickr30k,11.28,-25.77,text,stage
CyCLIP,flickr30k,16.85,-13.81,text,stage
CyCLIP,flickr30k,18.99,-7.46,text,stage
CyCLIP,flickr30k,17.05,-14.20,text,stage
CyCLIP,flickr30k,10.20,-14.70,text,stage
CyCLIP,flickr30k,16.42,-16.11,text,stage
CyCLIP,flickr30k,9.62,-21.97,text,stage
CyCLIP,flickr30k,15.16,-15.84,text,stage
CyCLIP,flickr30k,13.36,-15.25,text,stage
CyCLIP,flickr30k,-3.39,12.29,text,volleyball
CyCLIP,flickr30k,-3.73,-2.93,text,volleyball
CyCLIP,flickr30k,0.88,12.53,text,volleyball
CyCLIP,flickr30k,-4.89,11.26,text,volleyball
CyCLIP,flickr30k,0.90,10.69,text,volleyball
CyCLIP,flickr30k,-5.26,9.67,text,volleyball
CyCLIP,flickr30k,-0.61,9.20,text,volleyball
CyCLIP,flickr30k,-1.75,7.05,text,volleyball
CyCLIP,flickr30k,-6.69,10.31,text,volleyball
CyCLIP,flickr30k,-6.47,11.58,text,volleyball
CyCLIP,flickr30k,-0.60,15.32,text,volleyball
CyCLIP,flickr30k,-4.16,8.71,text,volleyball
CyCLIP,flickr30k,-1.42,10.68,text,volleyball
CyCLIP,flickr30k,-6.49,10.40,text,volleyball
CyCLIP,flickr30k,-2.46,13.31,text,volleyball
CyCLIP,flickr30k,0.40,8.64,text,volleyball
CyCLIP,flickr30k,-1.02,12.60,text,volleyball
CyCLIP,flickr30k,-3.45,10.13,text,volleyball
CyCLIP,flickr30k,8.08,-5.70,text,volleyball
CyCLIP,flickr30k,0.58,8.14,text,volleyball
CyCLIP,flickr30k,8.49,-7.45,text,volleyball
CyCLIP,flickr30k,22.01,1.98,text,volleyball
CyCLIP,flickr30k,-3.42,8.34,text,volleyball
CyCLIP,flickr30k,-10.22,4.11,text,volleyball
CyCLIP,flickr30k,-5.02,12.21,text,volleyball
CyCLIP,flickr30k,-4.05,4.10,text,volleyball
CyCLIP,flickr30k,-5.84,6.69,text,volleyball
CyCLIP,flickr30k,-3.38,13.57,text,volleyball
CyCLIP,flickr30k,-1.94,12.22,text,volleyball
CyCLIP,flickr30k,-3.51,12.83,text,volleyball
CyCLIP,flickr30k,-2.27,7.65,text,volleyball
CyCLIP,flickr30k,1.50,11.93,text,volleyball
CyCLIP,flickr30k,-9.95,-17.56,text,volleyball
CyCLIP,flickr30k,9.15,9.66,text,volleyball
CyCLIP,flickr30k,-1.52,14.95,text,volleyball
CyCLIP,flickr30k,-2.82,14.35,text,volleyball
CyCLIP,flickr30k,1.06,12.26,text,volleyball
CyCLIP,flickr30k,-5.19,12.05,text,volleyball
