Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
CyCLIP,flickr30k,Txt-Txt,Pos,0.85257417
CyCLIP,flickr30k,Txt-Txt,Pos,0.81220365
CyCLIP,flickr30k,Txt-Txt,Pos,0.85470194
CyCLIP,flickr30k,Txt-Txt,Pos,0.8608716
CyCLIP,flickr30k,Txt-Txt,Pos,0.8192425
CyCLIP,flickr30k,Txt-Txt,Pos,0.90531904
CyCLIP,flickr30k,Txt-Txt,Pos,0.77749616
CyCLIP,flickr30k,Txt-Txt,Pos,0.819142
CyCLIP,flickr30k,Txt-Txt,Pos,0.8573599
CyCLIP,flickr30k,Txt-Txt,Pos,0.7868575
CyCLIP,flickr30k,Txt-Txt,Pos,0.94269395
CyCLIP,flickr30k,Txt-Txt,Pos,0.848214
CyCLIP,flickr30k,Txt-Txt,Pos,0.8893297
CyCLIP,flickr30k,Txt-Txt,Pos,0.8632294
CyCLIP,flickr30k,Txt-Txt,Pos,0.87886184
CyCLIP,flickr30k,Txt-Txt,Pos,0.9026368
CyCLIP,flickr30k,Txt-Txt,Pos,0.8733158
CyCLIP,flickr30k,Txt-Txt,Pos,0.7964162
CyCLIP,flickr30k,Txt-Txt,Pos,0.87621695
CyCLIP,flickr30k,Txt-Txt,Pos,0.84759563
CyCLIP,flickr30k,Txt-Txt,Pos,0.82105505
CyCLIP,flickr30k,Txt-Txt,Pos,0.88241076
CyCLIP,flickr30k,Txt-Txt,Pos,0.8708824
CyCLIP,flickr30k,Txt-Txt,Pos,0.95115477
CyCLIP,flickr30k,Txt-Txt,Pos,0.85939157
CyCLIP,flickr30k,Txt-Txt,Pos,0.84140146
CyCLIP,flickr30k,Txt-Txt,Pos,0.8180989
CyCLIP,flickr30k,Txt-Txt,Pos,0.7466489
CyCLIP,flickr30k,Txt-Txt,Pos,0.81704456
CyCLIP,flickr30k,Txt-Txt,Pos,0.8349631
CyCLIP,flickr30k,Txt-Txt,Pos,0.8512911
CyCLIP,flickr30k,Txt-Txt,Pos,0.8493513
CyCLIP,flickr30k,Txt-Txt,Pos,0.92923963
CyCLIP,flickr30k,Txt-Txt,Pos,0.8344459
CyCLIP,flickr30k,Txt-Txt,Pos,0.7840464
CyCLIP,flickr30k,Txt-Txt,Pos,0.843554
CyCLIP,flickr30k,Txt-Txt,Pos,0.9274427
CyCLIP,flickr30k,Txt-Txt,Pos,0.9599722
CyCLIP,flickr30k,Txt-Txt,Pos,0.7710483
CyCLIP,flickr30k,Txt-Txt,Pos,0.8620629
CyCLIP,flickr30k,Txt-Txt,Pos,0.8565969
CyCLIP,flickr30k,Txt-Txt,Pos,0.832518
CyCLIP,flickr30k,Txt-Txt,Pos,0.81261384
CyCLIP,flickr30k,Txt-Txt,Pos,0.8942745
CyCLIP,flickr30k,Txt-Txt,Pos,0.77427405
CyCLIP,flickr30k,Txt-Txt,Pos,0.7950052
CyCLIP,flickr30k,Txt-Txt,Pos,0.8482705
CyCLIP,flickr30k,Txt-Txt,Pos,0.8983705
CyCLIP,flickr30k,Txt-Txt,Pos,0.91072476
CyCLIP,flickr30k,Txt-Txt,Pos,0.8407078
CyCLIP,flickr30k,Txt-Txt,Pos,0.7588704
CyCLIP,flickr30k,Txt-Txt,Pos,0.7902596
CyCLIP,flickr30k,Txt-Txt,Pos,0.8695093
CyCLIP,flickr30k,Txt-Txt,Pos,0.86898166
CyCLIP,flickr30k,Txt-Txt,Pos,0.8825295
CyCLIP,flickr30k,Txt-Txt,Pos,0.9684131
CyCLIP,flickr30k,Txt-Txt,Pos,0.805933
CyCLIP,flickr30k,Txt-Txt,Pos,0.88335025
CyCLIP,flickr30k,Txt-Txt,Pos,0.88349354
CyCLIP,flickr30k,Txt-Txt,Pos,0.85963446
CyCLIP,flickr30k,Txt-Txt,Pos,0.9145502
CyCLIP,flickr30k,Txt-Txt,Pos,0.8337662
CyCLIP,flickr30k,Txt-Txt,Pos,0.818754
CyCLIP,flickr30k,Txt-Txt,Pos,0.8460958
CyCLIP,flickr30k,Txt-Txt,Pos,0.9295713
CyCLIP,flickr30k,Txt-Txt,Pos,0.8812367
CyCLIP,flickr30k,Txt-Txt,Pos,0.7656074
CyCLIP,flickr30k,Txt-Txt,Pos,0.889566
CyCLIP,flickr30k,Txt-Txt,Pos,0.87795895
CyCLIP,flickr30k,Txt-Txt,Pos,0.92686933
CyCLIP,flickr30k,Txt-Txt,Pos,0.88753664
CyCLIP,flickr30k,Txt-Txt,Pos,0.83714926
CyCLIP,flickr30k,Txt-Txt,Pos,0.8667525
CyCLIP,flickr30k,Txt-Txt,Pos,0.83434075
CyCLIP,flickr30k,Txt-Txt,Pos,0.83448243
CyCLIP,flickr30k,Txt-Txt,Pos,0.8068575
CyCLIP,flickr30k,Txt-Txt,Pos,0.88234174
CyCLIP,flickr30k,Txt-Txt,Pos,0.8209209
CyCLIP,flickr30k,Txt-Txt,Pos,0.9157785
CyCLIP,flickr30k,Txt-Txt,Pos,0.92852086
CyCLIP,flickr30k,Txt-Txt,Pos,0.81335557
CyCLIP,flickr30k,Txt-Txt,Pos,0.90239036
CyCLIP,flickr30k,Txt-Txt,Pos,0.80560017
CyCLIP,flickr30k,Txt-Txt,Pos,0.9326805
CyCLIP,flickr30k,Txt-Txt,Pos,0.8823298
CyCLIP,flickr30k,Txt-Txt,Pos,0.94314325
CyCLIP,flickr30k,Txt-Txt,Pos,0.85177225
CyCLIP,flickr30k,Txt-Txt,Pos,0.8301753
CyCLIP,flickr30k,Txt-Txt,Pos,0.75719297
CyCLIP,flickr30k,Txt-Txt,Pos,0.8071814
CyCLIP,flickr30k,Txt-Txt,Pos,0.8903775
CyCLIP,flickr30k,Txt-Txt,Pos,0.81173056
CyCLIP,flickr30k,Txt-Txt,Pos,0.8821469
CyCLIP,flickr30k,Txt-Txt,Pos,0.8377094
CyCLIP,flickr30k,Txt-Txt,Pos,0.9178923
CyCLIP,flickr30k,Txt-Txt,Pos,0.8588943
CyCLIP,flickr30k,Txt-Txt,Pos,0.9360018
CyCLIP,flickr30k,Txt-Txt,Pos,0.8086625
CyCLIP,flickr30k,Txt-Txt,Pos,0.91719437
CyCLIP,flickr30k,Txt-Txt,Pos,0.9028477
CyCLIP,flickr30k,Txt-Txt,Pos,0.9546435
CyCLIP,flickr30k,Txt-Txt,Pos,0.77850455
CyCLIP,flickr30k,Txt-Txt,Pos,0.8375524
CyCLIP,flickr30k,Txt-Txt,Pos,0.8574023
CyCLIP,flickr30k,Txt-Txt,Pos,0.82509106
CyCLIP,flickr30k,Txt-Txt,Pos,0.9111372
CyCLIP,flickr30k,Txt-Txt,Pos,0.8196522
CyCLIP,flickr30k,Txt-Txt,Pos,0.7887666
CyCLIP,flickr30k,Txt-Txt,Pos,0.7912681
CyCLIP,flickr30k,Txt-Txt,Pos,0.92299247
CyCLIP,flickr30k,Txt-Txt,Pos,0.84811604
CyCLIP,flickr30k,Txt-Txt,Pos,0.8502152
CyCLIP,flickr30k,Txt-Txt,Pos,0.84457916
CyCLIP,flickr30k,Txt-Txt,Pos,0.792089
CyCLIP,flickr30k,Txt-Txt,Pos,0.8341764
CyCLIP,flickr30k,Txt-Txt,Pos,0.9228716
CyCLIP,flickr30k,Txt-Txt,Pos,0.7964545
CyCLIP,flickr30k,Txt-Txt,Pos,0.81524235
CyCLIP,flickr30k,Img-Img,Pos,0.9192259
CyCLIP,flickr30k,Img-Img,Pos,0.9347364
CyCLIP,flickr30k,Img-Img,Pos,0.8577078
CyCLIP,flickr30k,Img-Img,Pos,0.8782046
CyCLIP,flickr30k,Img-Img,Pos,0.89702266
CyCLIP,flickr30k,Img-Img,Pos,0.7967172
CyCLIP,flickr30k,Img-Img,Pos,0.84035754
CyCLIP,flickr30k,Img-Img,Pos,0.8538202
CyCLIP,flickr30k,Img-Img,Pos,0.8867139
CyCLIP,flickr30k,Img-Img,Pos,0.9459523
CyCLIP,flickr30k,Img-Img,Pos,0.89524925
CyCLIP,flickr30k,Img-Img,Pos,0.85929966
CyCLIP,flickr30k,Img-Img,Pos,0.877744
CyCLIP,flickr30k,Img-Img,Pos,0.8860965
CyCLIP,flickr30k,Img-Img,Pos,0.8902223
CyCLIP,flickr30k,Img-Img,Pos,0.8839166
CyCLIP,flickr30k,Img-Img,Pos,0.8840475
CyCLIP,flickr30k,Img-Img,Pos,0.89324266
CyCLIP,flickr30k,Img-Img,Pos,0.9555416
CyCLIP,flickr30k,Img-Img,Pos,0.86101663
CyCLIP,flickr30k,Img-Img,Pos,0.93927914
CyCLIP,flickr30k,Img-Img,Pos,0.8614176
CyCLIP,flickr30k,Img-Img,Pos,0.93925726
CyCLIP,flickr30k,Img-Img,Pos,0.9454423
CyCLIP,flickr30k,Img-Img,Pos,0.8924217
CyCLIP,flickr30k,Img-Img,Pos,0.8953799
CyCLIP,flickr30k,Img-Img,Pos,0.85956204
CyCLIP,flickr30k,Img-Img,Pos,0.94269645
CyCLIP,flickr30k,Img-Img,Pos,0.92306995
CyCLIP,flickr30k,Img-Img,Pos,0.89973366
CyCLIP,flickr30k,Img-Img,Pos,0.84886765
CyCLIP,flickr30k,Img-Img,Pos,0.876254
CyCLIP,flickr30k,Img-Img,Pos,0.9132642
CyCLIP,flickr30k,Img-Img,Pos,0.8063467
CyCLIP,flickr30k,Img-Img,Pos,0.9571028
CyCLIP,flickr30k,Img-Img,Pos,0.8466514
CyCLIP,flickr30k,Img-Img,Pos,0.90372163
CyCLIP,flickr30k,Img-Img,Pos,0.88681877
CyCLIP,flickr30k,Img-Img,Pos,0.76642317
CyCLIP,flickr30k,Img-Img,Pos,0.93118477
CyCLIP,flickr30k,Img-Img,Pos,0.857513
CyCLIP,flickr30k,Img-Img,Pos,0.8473114
CyCLIP,flickr30k,Img-Img,Pos,0.877196
CyCLIP,flickr30k,Img-Img,Pos,0.92353475
CyCLIP,flickr30k,Img-Img,Pos,0.865862
CyCLIP,flickr30k,Img-Img,Pos,0.8509942
CyCLIP,flickr30k,Img-Img,Pos,0.8267403
CyCLIP,flickr30k,Img-Img,Pos,0.89852905
CyCLIP,flickr30k,Img-Img,Pos,0.8335591
CyCLIP,flickr30k,Img-Img,Pos,0.8830912
CyCLIP,flickr30k,Img-Img,Pos,0.86770403
CyCLIP,flickr30k,Img-Img,Pos,0.90715706
CyCLIP,flickr30k,Img-Img,Pos,0.94469947
CyCLIP,flickr30k,Img-Img,Pos,0.8899014
CyCLIP,flickr30k,Img-Img,Pos,0.9195987
CyCLIP,flickr30k,Img-Img,Pos,0.80537194
CyCLIP,flickr30k,Img-Img,Pos,0.8341865
CyCLIP,flickr30k,Img-Img,Pos,0.9336278
CyCLIP,flickr30k,Img-Img,Pos,0.93966186
CyCLIP,flickr30k,Img-Img,Pos,0.82572407
CyCLIP,flickr30k,Img-Img,Pos,0.88355356
CyCLIP,flickr30k,Img-Img,Pos,0.85552734
CyCLIP,flickr30k,Img-Img,Pos,0.82728446
CyCLIP,flickr30k,Img-Img,Pos,0.808699
CyCLIP,flickr30k,Img-Img,Pos,0.93031144
CyCLIP,flickr30k,Img-Img,Pos,0.87792814
CyCLIP,flickr30k,Img-Img,Pos,0.87695146
CyCLIP,flickr30k,Img-Img,Pos,0.92269474
CyCLIP,flickr30k,Img-Img,Pos,0.82707536
CyCLIP,flickr30k,Img-Img,Pos,0.90965414
CyCLIP,flickr30k,Img-Img,Pos,0.89719224
CyCLIP,flickr30k,Img-Img,Pos,0.8495392
CyCLIP,flickr30k,Img-Img,Pos,0.8191666
CyCLIP,flickr30k,Img-Img,Pos,0.8946554
CyCLIP,flickr30k,Img-Img,Pos,0.8755268
CyCLIP,flickr30k,Img-Img,Pos,0.860947
CyCLIP,flickr30k,Img-Img,Pos,0.8093258
CyCLIP,flickr30k,Img-Img,Pos,0.8686105
CyCLIP,flickr30k,Img-Img,Pos,0.9147466
CyCLIP,flickr30k,Img-Img,Pos,0.84340554
CyCLIP,flickr30k,Img-Img,Pos,0.8746965
CyCLIP,flickr30k,Img-Img,Pos,0.8878973
CyCLIP,flickr30k,Img-Img,Pos,0.84267896
CyCLIP,flickr30k,Img-Img,Pos,0.88278586
CyCLIP,flickr30k,Img-Img,Pos,0.8341098
CyCLIP,flickr30k,Img-Img,Pos,0.89934325
CyCLIP,flickr30k,Img-Img,Pos,0.9374187
CyCLIP,flickr30k,Img-Img,Pos,0.8705649
CyCLIP,flickr30k,Img-Img,Pos,0.89497745
CyCLIP,flickr30k,Img-Img,Pos,0.8101699
CyCLIP,flickr30k,Img-Img,Pos,0.9640963
CyCLIP,flickr30k,Img-Img,Pos,0.835078
CyCLIP,flickr30k,Img-Img,Pos,0.8982851
CyCLIP,flickr30k,Img-Img,Pos,0.8644769
CyCLIP,flickr30k,Img-Img,Pos,0.8471023
CyCLIP,flickr30k,Img-Img,Pos,0.88659024
CyCLIP,flickr30k,Img-Img,Pos,0.89652896
CyCLIP,flickr30k,Img-Img,Pos,0.9051984
CyCLIP,flickr30k,Img-Img,Pos,0.8559248
CyCLIP,flickr30k,Img-Img,Pos,0.8804019
CyCLIP,flickr30k,Img-Img,Pos,0.8708471
CyCLIP,flickr30k,Img-Img,Pos,0.8784441
CyCLIP,flickr30k,Img-Img,Pos,0.89759654
CyCLIP,flickr30k,Img-Img,Pos,0.9367003
CyCLIP,flickr30k,Img-Img,Pos,0.89604956
CyCLIP,flickr30k,Img-Img,Pos,0.90085083
CyCLIP,flickr30k,Img-Img,Pos,0.8637597
CyCLIP,flickr30k,Img-Img,Pos,0.9390753
CyCLIP,flickr30k,Img-Img,Pos,0.8763685
CyCLIP,flickr30k,Img-Img,Pos,0.88119984
CyCLIP,flickr30k,Img-Img,Pos,0.8753229
CyCLIP,flickr30k,Img-Img,Pos,0.9627323
CyCLIP,flickr30k,Img-Img,Pos,0.8298741
CyCLIP,flickr30k,Img-Img,Pos,0.8390429
CyCLIP,flickr30k,Img-Img,Pos,0.8490393
CyCLIP,flickr30k,Img-Img,Pos,0.8966973
CyCLIP,flickr30k,Img-Img,Pos,0.79845893
CyCLIP,flickr30k,Img-Img,Pos,0.8927493
CyCLIP,flickr30k,Img-Img,Pos,0.8691001
CyCLIP,flickr30k,Img-Img,Pos,0.8422412
CyCLIP,flickr30k,Img-Img,Pos,0.84395474
CyCLIP,flickr30k,Img-Img,Pos,0.82961035
CyCLIP,flickr30k,Img-Img,Pos,0.85460794
CyCLIP,flickr30k,Img-Img,Pos,0.85546035
CyCLIP,flickr30k,Img-Img,Pos,0.8451687
CyCLIP,flickr30k,Img-Img,Pos,0.87343705
CyCLIP,flickr30k,Img-Img,Pos,0.8215191
CyCLIP,flickr30k,Img-Img,Pos,0.90143967
CyCLIP,flickr30k,Img-Img,Pos,0.9016957
CyCLIP,flickr30k,Img-Img,Pos,0.8419042
CyCLIP,flickr30k,Img-Img,Pos,0.8636822
CyCLIP,flickr30k,Img-Img,Pos,0.85058427
CyCLIP,flickr30k,Img-Img,Pos,0.8549222
CyCLIP,flickr30k,Img-Img,Pos,0.8863429
CyCLIP,flickr30k,Img-Img,Pos,0.8971467
CyCLIP,flickr30k,Img-Img,Pos,0.87093216
CyCLIP,flickr30k,Img-Img,Pos,0.8822227
CyCLIP,flickr30k,Img-Img,Pos,0.9040171
CyCLIP,flickr30k,Img-Img,Pos,0.87049407
CyCLIP,flickr30k,Img-Img,Pos,0.9038076
CyCLIP,flickr30k,Img-Img,Pos,0.81306666
CyCLIP,flickr30k,Img-Img,Pos,0.8578609
CyCLIP,flickr30k,Img-Img,Pos,0.8764275
CyCLIP,flickr30k,Img-Img,Pos,0.81740993
CyCLIP,flickr30k,Img-Img,Pos,0.9319847
CyCLIP,flickr30k,Img-Img,Pos,0.8630489
CyCLIP,flickr30k,Img-Img,Pos,0.8171202
CyCLIP,flickr30k,Img-Img,Pos,0.8595059
CyCLIP,flickr30k,Img-Img,Pos,0.89666367
CyCLIP,flickr30k,Img-Img,Pos,0.9124454
CyCLIP,flickr30k,Img-Img,Pos,0.95722973
CyCLIP,flickr30k,Img-Img,Pos,0.8053758
CyCLIP,flickr30k,Img-Img,Pos,0.91718835
CyCLIP,flickr30k,Img-Img,Pos,0.889976
CyCLIP,flickr30k,Img-Img,Pos,0.8785138
CyCLIP,flickr30k,Img-Img,Pos,0.9035754
CyCLIP,flickr30k,Img-Img,Pos,0.89694107
CyCLIP,flickr30k,Img-Img,Pos,0.9218865
CyCLIP,flickr30k,Img-Img,Pos,0.90474206
CyCLIP,flickr30k,Img-Img,Pos,0.8705021
CyCLIP,flickr30k,Img-Img,Pos,0.8427446
CyCLIP,flickr30k,Img-Img,Pos,0.8515072
CyCLIP,flickr30k,Img-Img,Pos,0.8575455
CyCLIP,flickr30k,Img-Img,Pos,0.877984
CyCLIP,flickr30k,Img-Img,Pos,0.8600471
CyCLIP,flickr30k,Img-Img,Pos,0.91399354
CyCLIP,flickr30k,Img-Img,Pos,0.9289776
CyCLIP,flickr30k,Img-Img,Pos,0.7885367
CyCLIP,flickr30k,Img-Img,Pos,0.8433011
CyCLIP,flickr30k,Img-Img,Pos,0.92080927
CyCLIP,flickr30k,Img-Img,Pos,0.86426675
CyCLIP,flickr30k,Img-Img,Pos,0.925752
CyCLIP,flickr30k,Img-Img,Pos,0.88155305
CyCLIP,flickr30k,Img-Img,Pos,0.8545665
CyCLIP,flickr30k,Img-Img,Pos,0.8860805
CyCLIP,flickr30k,Img-Img,Pos,0.8204313
CyCLIP,flickr30k,Img-Img,Pos,0.8370398
CyCLIP,flickr30k,Img-Img,Pos,0.965221
CyCLIP,flickr30k,Img-Img,Pos,0.90839124
CyCLIP,flickr30k,Img-Img,Pos,0.84487617
CyCLIP,flickr30k,Img-Img,Pos,0.83751774
CyCLIP,flickr30k,Img-Img,Pos,0.8895397
CyCLIP,flickr30k,Img-Img,Pos,0.9210729
CyCLIP,flickr30k,Img-Img,Pos,0.8427983
CyCLIP,flickr30k,Img-Img,Pos,0.8328062
CyCLIP,flickr30k,Img-Img,Pos,0.8079035
CyCLIP,flickr30k,Img-Img,Pos,0.86352694
CyCLIP,flickr30k,Img-Img,Pos,0.8701894
CyCLIP,flickr30k,Img-Img,Pos,0.848264
CyCLIP,flickr30k,Img-Img,Pos,0.90311193
CyCLIP,flickr30k,Img-Img,Pos,0.838518
CyCLIP,flickr30k,Img-Img,Pos,0.94112635
CyCLIP,flickr30k,Img-Img,Pos,0.87383515
CyCLIP,flickr30k,Img-Img,Pos,0.8765197
CyCLIP,flickr30k,Img-Img,Pos,0.91534615
CyCLIP,flickr30k,Img-Img,Pos,0.8653704
CyCLIP,flickr30k,Img-Img,Pos,0.8775657
CyCLIP,flickr30k,Img-Img,Pos,0.8751497
CyCLIP,flickr30k,Img-Img,Pos,0.9469721
CyCLIP,flickr30k,Img-Img,Pos,0.8847227
CyCLIP,flickr30k,Img-Img,Pos,0.8477553
CyCLIP,flickr30k,Img-Img,Pos,0.83642745
CyCLIP,flickr30k,Img-Img,Pos,0.87593085
CyCLIP,flickr30k,Img-Img,Pos,0.95668274
CyCLIP,flickr30k,Img-Img,Pos,0.89621246
CyCLIP,flickr30k,Img-Img,Pos,0.8010468
CyCLIP,flickr30k,Img-Img,Pos,0.8224151
CyCLIP,flickr30k,Img-Img,Pos,0.89512527
CyCLIP,flickr30k,Img-Img,Pos,0.87488014
CyCLIP,flickr30k,Img-Img,Pos,0.84051
CyCLIP,flickr30k,Img-Img,Pos,0.8953922
CyCLIP,flickr30k,Img-Img,Pos,0.88888395
