img id,caption,category
364187,Some steak and broccoli served on a plate.,broccoli
580835,Broccoli is growing in the bright shuny sunlight.,broccoli
339210,A close up of plant life with moisture on the leaves,broccoli
399665,A bowl of soup with broccoli and brown beans.,broccoli
507511,A plate full of broccoli sitting on a table.,broccoli
85998,A table with white plates of food that include broccoli and chicken.,broccoli
132106,A white plate with a piece of meat and broccoli.,broccoli
148067,"meatballs, onions and broccoli on a plate ",broccoli
437464,a vegetable in focus while a woman sits behind it,broccoli
418151,"A plate of steamed broccoli with cheese, and a fruit salad.",broccoli
541816,A close up shot of broccoli and meat with butter on top.,broccoli
36187,Cooked fish and green broccoli share a single white plate.,broccoli
248980,A plate holds a large salad with broccoli.,broccoli
452846,A cutting board topped with broccoli and onions on top of a cutting board.,broccoli
379552,Someone getting broccoli ready to eat by washing it.,broccoli
494835,The meal is next to a piece of toasted bread. ,broccoli
58172,Fresh cut broccoli and fresh cut carrots sitting on the cutting board.,broccoli
410934,A broccoli plant has very large leaves. ,broccoli
305738,A picture loaded with much wonderful sustenance on table. ,broccoli
165831,here is a large tray of vegetables sitting on a counter top.,broccoli
56201,A blue bowl with broccoli and noodles in broth.,broccoli
371506,A broccoli sprout with a toy phone up to its non-existent ear,broccoli
482069,A plant of broccoli that is growing in a garden.,broccoli
147256,Side by side pictures of beef and broccoli being cooked,broccoli
406857,A plate contains pasta and vegetables and cheeses.,broccoli
456377,there is some broccoli and little cabbages on a cutting board,broccoli
220054,A bunch of bananas sitting next to a red coffee cup filled with broccoli.,broccoli
15278,There is some salmon and broccoli with garlic on this plate.,broccoli
551660,A bowl of broccoli has green apples in it.,broccoli
47648,The meal is in the bowl ready to be eaten.,broccoli
3501,"A bean and corn mixture, rice, and broccoli on a plate",broccoli
504235,A plate of food sitting on a wooden table. ,broccoli
504932,A plate of broccoli beef covered in sauce.,broccoli
347276,Two plates with broccoli covered in a white sauce,broccoli
554232,an image of three men looking at a black train,steam locomotive
174420,A red train driving on a train train track next to an elevated stone sidewalk.,steam locomotive
274413,A locomotive and train cars at a train station.,steam locomotive
19863,A large long train on a steel track.,steam locomotive
327225,An antique locomotive steam engine on display at a museum.,steam locomotive
220214,a black train traveling on a train track.,steam locomotive
232292,A steam train is going down the train tracks.,steam locomotive
25412,A long train traveling down train tracks near a wall.,steam locomotive
524816,An old train engine sits on tracks in a park.,steam locomotive
270784,an old fashioned train on the track with people looking at it ,steam locomotive
227033,The train engine is stopped on the tracks.,steam locomotive
321302,A black locomotive on a train track near a building. ,steam locomotive
72507,An older style black locomotive numbered 473 pullin passenger cabins.,steam locomotive
466621,Three old trains are at the beginning of tracks.,steam locomotive
97599,A photo of a steam engine train going by.,steam locomotive
554689,a train being operated on a train track,steam locomotive
395046,A train is approaching towards the station where a man is standing.,steam locomotive
508041,A train is coming down the tracks near buildings.,steam locomotive
319427,A black train approaching a turn on the railroad tracks.,steam locomotive
399628,Two young children observing a train on display.,steam locomotive
179218, A green train is stationary on the tracks and a woman is taking a picture of it. ,steam locomotive
458958,A person and a train on a track.,steam locomotive
377878,A steam engine train is riding the rails.,steam locomotive
560655,A steam engine train traveling down train tracks.,steam locomotive
403268,a train is spewing black smoke from its exhaust,steam locomotive
70619,A steam train belching out smoke near a small building.,steam locomotive
245793,A vintage locomotive with red cars next to a platform.,steam locomotive
535304,A train is sitting on some steel tracks,steam locomotive
150044,"Several trains, one old one are lined up on the tracks.",steam locomotive
123262,The antique train is fascinating to people in the town.,steam locomotive
511623,An antique train with green engine and red passenger cars.,steam locomotive
495258,An old fashioned steam engine pulling Union Pacific cars. ,steam locomotive
431523,a steam locomotive on a narrow gauge track in the snow,steam locomotive
265579,A large long train on a steel track.,steam locomotive
545154,A man working on a red and black train parked on a railroad track.,steam locomotive
442132,A old fashion train engine sitting in a building next to a man.,steam locomotive
403531,A green train with a man hanging out of the engine car.,steam locomotive
494320,An old steam engine sitting on the tracks.,steam locomotive
451392,a close up of a train on a train track,steam locomotive
293741,A locomotive moving down the tracks in a countryside setting.,steam locomotive
515502,A grey steam train traveling down the track.,steam locomotive
335551,A black and white train on tracks next to a station.,steam locomotive
316054,A train traveling through a rural country side covered in grass.,steam locomotive
101602,A train on a track with a man standing next to it near buildings. ,steam locomotive
560325,A stationary train sitting on display on the tracks.,steam locomotive
436691,a colorful old fashioned train pulling into a station,steam locomotive
103890,A trained parked next to a train station near people.,steam locomotive
423229,A locomotive on train tracks in a wooded countryside.,steam locomotive
242513,A red train engine parked on top of a snow covered ground.,steam locomotive
75630,"Front of old, coal fired train, in motion.",steam locomotive
