Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.58977795
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.49335477
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.39275947
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6712822
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5513737
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.770094
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.38905722
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.65076715
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6638347
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.785164
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.3342234
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6070212
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.619208
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6357683
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.507548
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.45395955
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.58140016
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6277492
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5792732
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.8744522
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.79759765
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.57378113
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.46977678
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.54340184
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.8810636
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6313484
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.576046
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.66977644
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6983143
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.65220314
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.696748
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6716353
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7493532
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5917822
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7603203
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.84066546
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.63792855
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.85090685
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6351675
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6275294
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.59081125
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.86991036
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.81719327
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5456184
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5600829
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.8811135
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5827564
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.41590947
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5605271
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.624842
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.50720114
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.48640662
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.54792905
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7378541
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.56691515
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.39916772
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5706582
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.66509897
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.49854502
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6902462
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.49531278
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.62305915
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.775895
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.89108074
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.62288606
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.84479886
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.35584885
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.47615585
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.48946723
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.69661933
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.71667373
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.680324
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.57491887
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6284123
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.35353625
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6067661
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6104473
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5445745
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7165958
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5864196
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.481003
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6269393
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5672077
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7298814
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6841979
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.43515754
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7905195
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.76318955
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.65433073
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6843095
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.87928045
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.8738688
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.78477085
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.60445744
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.394876
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.55601454
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.47149587
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6129762
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5768699
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.62216735
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.62982947
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5070417
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.74769175
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7483643
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5942704
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.88188136
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.4263384
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6419276
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7766892
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.57098484
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.41562638
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7479049
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.37658912
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.42243254
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5943924
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.55293185
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6032046
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7488861
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5708587
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.49302235
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.70531523
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.60887545
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6824053
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.768584
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.57155657
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6396159
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5259257
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6551398
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7711982
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.654408
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5922458
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.62027746
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.8451637
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.65494204
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.46009496
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.59231234
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.70998764
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.8026979
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6176859
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6823938
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.8022821
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.63038987
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7119564
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6982248
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.58385646
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.43332535
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7455255
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.50089
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.63223124
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7080627
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.42945665
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.70483583
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.58627415
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.8331963
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5900656
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.47204703
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6883048
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.72381186
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.56591713
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.62999773
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.68103385
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.634493
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7518023
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.78143847
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7965443
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.68463147
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6032822
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.66205794
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.9385661
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6472864
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6616864
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.60760164
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.50534356
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6732476
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6262187
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.7052934
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.50574195
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6725422
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6027497
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5035518
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.6643966
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.41468865
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.5500333
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.81978536
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.53607905
CLIP_ViT-B32,flickr30k,Txt-Txt,Pos,0.36227125
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.78726345
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.8223529
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.49525088
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.72572386
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6233035
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.62690175
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.59303737
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.65718985
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.806688
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.8643364
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7030356
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.64350796
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.71556455
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6230382
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6483306
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.73830974
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6730144
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.67320263
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7826366
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7176454
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7306197
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7122032
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7630341
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7744891
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.64563763
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7249024
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7326186
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.74260306
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.8145366
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.81155765
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.46710116
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.695634
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.743796
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.66036403
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.8190305
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.38243982
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.84846735
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7492055
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5252178
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7875528
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.69960034
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.64662457
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.63980705
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7356181
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5342315
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5482844
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.47662967
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.64760935
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.574555
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7073874
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.611208
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7035686
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.781227
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.8663068
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.81389195
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6060885
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6373217
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.66190976
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.71743035
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.60037714
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6674965
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5219494
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.45944852
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.48212102
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7659292
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7815256
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5630497
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.75736463
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5445713
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7114626
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.73296654
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6106539
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5509453
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6867
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5576569
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.66339576
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.45339784
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.72690177
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6419779
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.49913764
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.810003
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.797815
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.75914407
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.76094353
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6247565
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7305508
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.692043
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6545807
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6250122
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.54181564
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.9039297
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5498616
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6993928
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.62705964
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6949486
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6785345
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5940824
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.67626727
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.708342
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.72151196
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5667317
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.73770106
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.66175044
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.8231373
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.4942698
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.629035
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.61970824
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6757123
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7020974
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7247716
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5508137
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.9096203
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5803215
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5847928
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5767355
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6156976
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.4860742
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6772512
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5852971
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.49723405
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.48187512
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5053948
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6811591
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.61349046
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5903393
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.60500765
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.69341993
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6559676
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.4912706
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.63102984
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.81960225
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6418278
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.59082735
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.69438887
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7532671
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.54640394
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.764302
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.69031394
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.6643511
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.71493673
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.60747594
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.7102474
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.74864566
CLIP_ViT-B32,flickr30k,Img-Img,Pos,0.5381627
