Model,Dataset,x,y,modality,category
CLIP_ViT-B32,flickr30k,-3.54,-9.19,image,umbrella
CLIP_ViT-B32,flickr30k,1.55,-11.94,image,umbrella
CLIP_ViT-B32,flickr30k,2.34,-8.45,image,umbrella
CLIP_ViT-B32,flickr30k,-1.04,-11.07,image,umbrella
CLIP_ViT-B32,flickr30k,-2.07,-11.75,image,umbrella
CLIP_ViT-B32,flickr30k,1.53,-10.23,image,umbrella
CLIP_ViT-B32,flickr30k,-1.68,-9.55,image,umbrella
CLIP_ViT-B32,flickr30k,-0.64,-10.04,image,umbrella
CLIP_ViT-B32,flickr30k,4.29,-12.06,image,umbrella
CLIP_ViT-B32,flickr30k,-1.75,-10.16,image,umbrella
CLIP_ViT-B32,flickr30k,20.90,-16.81,image,umbrella
CLIP_ViT-B32,flickr30k,-3.61,-11.67,image,umbrella
CLIP_ViT-B32,flickr30k,-1.58,-13.21,image,umbrella
CLIP_ViT-B32,flickr30k,-0.54,-8.75,image,umbrella
CLIP_ViT-B32,flickr30k,1.65,-12.59,image,umbrella
CLIP_ViT-B32,flickr30k,1.11,-9.05,image,umbrella
CLIP_ViT-B32,flickr30k,-1.59,-13.11,image,umbrella
CLIP_ViT-B32,flickr30k,0.42,-7.82,image,umbrella
CLIP_ViT-B32,flickr30k,-1.10,-7.95,image,umbrella
CLIP_ViT-B32,flickr30k,-2.11,-12.29,image,umbrella
CLIP_ViT-B32,flickr30k,8.90,-10.46,image,umbrella
CLIP_ViT-B32,flickr30k,0.07,-8.79,image,umbrella
CLIP_ViT-B32,flickr30k,-2.97,-8.39,image,umbrella
CLIP_ViT-B32,flickr30k,1.63,-7.45,image,umbrella
CLIP_ViT-B32,flickr30k,-0.38,-7.30,image,umbrella
CLIP_ViT-B32,flickr30k,-1.40,-9.61,image,umbrella
CLIP_ViT-B32,flickr30k,-1.09,-12.26,image,umbrella
CLIP_ViT-B32,flickr30k,0.30,-12.47,image,umbrella
CLIP_ViT-B32,flickr30k,1.87,-12.65,image,umbrella
CLIP_ViT-B32,flickr30k,-2.29,-10.78,image,umbrella
CLIP_ViT-B32,flickr30k,-2.20,-10.32,image,umbrella
CLIP_ViT-B32,flickr30k,1.52,-8.96,image,umbrella
CLIP_ViT-B32,flickr30k,-2.17,-10.73,image,umbrella
CLIP_ViT-B32,flickr30k,-4.57,-10.00,image,umbrella
CLIP_ViT-B32,flickr30k,0.85,-9.84,image,umbrella
CLIP_ViT-B32,flickr30k,-2.04,-9.24,image,umbrella
CLIP_ViT-B32,flickr30k,-1.70,-7.28,image,umbrella
CLIP_ViT-B32,flickr30k,-1.43,-5.77,image,umbrella
CLIP_ViT-B32,flickr30k,0.28,-6.38,image,umbrella
CLIP_ViT-B32,flickr30k,-1.27,-9.53,image,umbrella
CLIP_ViT-B32,flickr30k,-4.10,-8.33,image,umbrella
CLIP_ViT-B32,flickr30k,0.08,-11.01,image,umbrella
CLIP_ViT-B32,flickr30k,-2.30,-8.60,image,umbrella
CLIP_ViT-B32,flickr30k,-3.37,-10.28,image,umbrella
CLIP_ViT-B32,flickr30k,-2.72,-10.05,image,umbrella
CLIP_ViT-B32,flickr30k,4.89,-12.44,image,umbrella
CLIP_ViT-B32,flickr30k,-3.07,-7.13,image,umbrella
CLIP_ViT-B32,flickr30k,2.72,-8.83,image,umbrella
CLIP_ViT-B32,flickr30k,-0.86,-8.97,image,umbrella
CLIP_ViT-B32,flickr30k,-1.92,-8.84,image,umbrella
CLIP_ViT-B32,flickr30k,-3.82,-15.73,image,monocycle
CLIP_ViT-B32,flickr30k,0.19,-16.16,image,monocycle
CLIP_ViT-B32,flickr30k,-2.73,-18.41,image,monocycle
CLIP_ViT-B32,flickr30k,-2.73,-19.48,image,monocycle
CLIP_ViT-B32,flickr30k,1.08,-18.43,image,monocycle
CLIP_ViT-B32,flickr30k,0.53,-22.41,image,monocycle
CLIP_ViT-B32,flickr30k,1.46,-22.43,image,monocycle
CLIP_ViT-B32,flickr30k,5.11,-12.71,image,monocycle
CLIP_ViT-B32,flickr30k,-2.36,-21.07,image,monocycle
CLIP_ViT-B32,flickr30k,0.38,-20.03,image,monocycle
CLIP_ViT-B32,flickr30k,3.12,-15.13,image,monocycle
CLIP_ViT-B32,flickr30k,-2.03,-18.32,image,monocycle
CLIP_ViT-B32,flickr30k,0.00,-23.54,image,monocycle
CLIP_ViT-B32,flickr30k,4.16,-22.64,image,monocycle
CLIP_ViT-B32,flickr30k,-1.86,-18.47,image,monocycle
CLIP_ViT-B32,flickr30k,-0.40,-16.61,image,monocycle
CLIP_ViT-B32,flickr30k,5.27,-21.59,image,monocycle
CLIP_ViT-B32,flickr30k,2.51,-18.81,image,monocycle
CLIP_ViT-B32,flickr30k,-2.22,-18.76,image,monocycle
CLIP_ViT-B32,flickr30k,1.07,-21.31,image,monocycle
CLIP_ViT-B32,flickr30k,-3.08,-13.16,image,monocycle
CLIP_ViT-B32,flickr30k,0.97,-14.64,image,monocycle
CLIP_ViT-B32,flickr30k,-0.36,-17.04,image,monocycle
CLIP_ViT-B32,flickr30k,1.54,-18.32,image,monocycle
CLIP_ViT-B32,flickr30k,-4.28,-17.06,image,monocycle
CLIP_ViT-B32,flickr30k,1.15,-21.47,image,monocycle
CLIP_ViT-B32,flickr30k,3.21,-21.20,image,monocycle
CLIP_ViT-B32,flickr30k,-0.47,-21.26,image,monocycle
CLIP_ViT-B32,flickr30k,2.50,-18.97,image,monocycle
CLIP_ViT-B32,flickr30k,1.74,-20.24,image,monocycle
CLIP_ViT-B32,flickr30k,0.46,-22.10,image,monocycle
CLIP_ViT-B32,flickr30k,-2.21,-20.86,image,monocycle
CLIP_ViT-B32,flickr30k,2.00,-22.13,image,monocycle
CLIP_ViT-B32,flickr30k,-0.14,-21.79,image,monocycle
CLIP_ViT-B32,flickr30k,0.95,-23.27,image,monocycle
CLIP_ViT-B32,flickr30k,-2.19,-17.24,image,monocycle
CLIP_ViT-B32,flickr30k,-0.59,-19.79,image,monocycle
CLIP_ViT-B32,flickr30k,3.33,-21.13,image,monocycle
CLIP_ViT-B32,flickr30k,1.06,-21.98,image,monocycle
CLIP_ViT-B32,flickr30k,-2.96,-18.50,image,monocycle
CLIP_ViT-B32,flickr30k,0.56,-13.39,image,monocycle
CLIP_ViT-B32,flickr30k,2.81,-23.60,image,monocycle
CLIP_ViT-B32,flickr30k,2.41,-16.42,image,monocycle
CLIP_ViT-B32,flickr30k,1.35,-23.28,image,monocycle
CLIP_ViT-B32,flickr30k,4.13,-21.17,image,monocycle
CLIP_ViT-B32,flickr30k,-5.25,-14.87,image,monocycle
CLIP_ViT-B32,flickr30k,-4.01,-16.69,image,monocycle
CLIP_ViT-B32,flickr30k,-2.03,-18.01,image,monocycle
CLIP_ViT-B32,flickr30k,-4.20,-17.80,image,monocycle
CLIP_ViT-B32,flickr30k,-2.36,-23.49,image,monocycle
CLIP_ViT-B32,flickr30k,10.60,-8.46,image,soccer ball
CLIP_ViT-B32,flickr30k,16.07,-3.17,image,soccer ball
CLIP_ViT-B32,flickr30k,13.86,-8.01,image,soccer ball
CLIP_ViT-B32,flickr30k,10.99,-7.09,image,soccer ball
CLIP_ViT-B32,flickr30k,11.16,-8.82,image,soccer ball
CLIP_ViT-B32,flickr30k,13.58,-9.89,image,soccer ball
CLIP_ViT-B32,flickr30k,12.85,-9.33,image,soccer ball
CLIP_ViT-B32,flickr30k,10.94,-10.84,image,soccer ball
CLIP_ViT-B32,flickr30k,17.28,-6.14,image,soccer ball
CLIP_ViT-B32,flickr30k,7.62,-8.20,image,soccer ball
CLIP_ViT-B32,flickr30k,15.10,-3.36,image,soccer ball
CLIP_ViT-B32,flickr30k,15.02,-5.18,image,soccer ball
CLIP_ViT-B32,flickr30k,12.51,-8.13,image,soccer ball
CLIP_ViT-B32,flickr30k,13.87,-8.58,image,soccer ball
CLIP_ViT-B32,flickr30k,13.64,-6.71,image,soccer ball
CLIP_ViT-B32,flickr30k,11.38,-9.12,image,soccer ball
CLIP_ViT-B32,flickr30k,13.07,-10.54,image,soccer ball
CLIP_ViT-B32,flickr30k,15.27,-2.60,image,soccer ball
CLIP_ViT-B32,flickr30k,14.19,-3.18,image,soccer ball
CLIP_ViT-B32,flickr30k,15.74,-7.33,image,soccer ball
CLIP_ViT-B32,flickr30k,15.88,-6.55,image,soccer ball
CLIP_ViT-B32,flickr30k,11.95,-7.68,image,soccer ball
CLIP_ViT-B32,flickr30k,16.23,-5.62,image,soccer ball
CLIP_ViT-B32,flickr30k,10.85,-10.92,image,soccer ball
CLIP_ViT-B32,flickr30k,15.39,-7.58,image,soccer ball
CLIP_ViT-B32,flickr30k,17.39,-5.00,image,soccer ball
CLIP_ViT-B32,flickr30k,13.40,-8.79,image,soccer ball
CLIP_ViT-B32,flickr30k,17.41,-3.65,image,soccer ball
CLIP_ViT-B32,flickr30k,13.12,-6.92,image,soccer ball
CLIP_ViT-B32,flickr30k,14.52,-7.62,image,soccer ball
CLIP_ViT-B32,flickr30k,16.98,-6.89,image,soccer ball
CLIP_ViT-B32,flickr30k,14.90,-7.05,image,soccer ball
CLIP_ViT-B32,flickr30k,13.50,-5.10,image,soccer ball
CLIP_ViT-B32,flickr30k,17.13,-3.04,image,soccer ball
CLIP_ViT-B32,flickr30k,15.69,-4.45,image,soccer ball
CLIP_ViT-B32,flickr30k,15.58,-5.93,image,soccer ball
CLIP_ViT-B32,flickr30k,14.25,-11.39,image,soccer ball
CLIP_ViT-B32,flickr30k,15.68,-9.29,image,soccer ball
CLIP_ViT-B32,flickr30k,12.83,-8.11,image,soccer ball
CLIP_ViT-B32,flickr30k,11.87,-9.69,image,soccer ball
CLIP_ViT-B32,flickr30k,14.04,-7.37,image,soccer ball
CLIP_ViT-B32,flickr30k,15.21,-4.94,image,soccer ball
CLIP_ViT-B32,flickr30k,17.24,-3.38,image,soccer ball
CLIP_ViT-B32,flickr30k,12.96,-8.35,image,soccer ball
CLIP_ViT-B32,flickr30k,12.05,-9.36,image,soccer ball
CLIP_ViT-B32,flickr30k,12.79,-7.35,image,soccer ball
CLIP_ViT-B32,flickr30k,16.29,-4.71,image,soccer ball
CLIP_ViT-B32,flickr30k,7.51,-8.17,image,soccer ball
CLIP_ViT-B32,flickr30k,10.86,-7.13,image,soccer ball
CLIP_ViT-B32,flickr30k,16.87,-6.16,image,soccer ball
CLIP_ViT-B32,flickr30k,-13.60,20.88,text,ski
CLIP_ViT-B32,flickr30k,-17.04,19.00,text,ski
CLIP_ViT-B32,flickr30k,-19.89,19.86,text,ski
CLIP_ViT-B32,flickr30k,-18.59,13.74,text,ski
CLIP_ViT-B32,flickr30k,-16.22,19.82,text,ski
CLIP_ViT-B32,flickr30k,-17.87,14.93,text,ski
CLIP_ViT-B32,flickr30k,-13.86,21.00,text,ski
CLIP_ViT-B32,flickr30k,-20.01,17.94,text,ski
CLIP_ViT-B32,flickr30k,-18.03,20.41,text,ski
CLIP_ViT-B32,flickr30k,-15.38,21.19,text,ski
CLIP_ViT-B32,flickr30k,-18.02,19.79,text,ski
CLIP_ViT-B32,flickr30k,-18.63,18.26,text,ski
CLIP_ViT-B32,flickr30k,-16.33,18.90,text,ski
CLIP_ViT-B32,flickr30k,-16.99,24.31,text,ski
CLIP_ViT-B32,flickr30k,-16.89,21.17,text,ski
CLIP_ViT-B32,flickr30k,-17.83,22.32,text,ski
CLIP_ViT-B32,flickr30k,-16.98,20.20,text,ski
CLIP_ViT-B32,flickr30k,-18.25,16.82,text,ski
CLIP_ViT-B32,flickr30k,-16.42,21.40,text,ski
CLIP_ViT-B32,flickr30k,-15.75,18.60,text,ski
CLIP_ViT-B32,flickr30k,-17.03,24.18,text,ski
CLIP_ViT-B32,flickr30k,-17.16,20.74,text,ski
CLIP_ViT-B32,flickr30k,-18.02,14.47,text,ski
CLIP_ViT-B32,flickr30k,-13.70,21.43,text,ski
CLIP_ViT-B32,flickr30k,-14.65,20.85,text,ski
CLIP_ViT-B32,flickr30k,-18.61,19.93,text,ski
CLIP_ViT-B32,flickr30k,-16.40,17.47,text,ski
CLIP_ViT-B32,flickr30k,-16.56,22.31,text,ski
CLIP_ViT-B32,flickr30k,-18.04,14.31,text,ski
CLIP_ViT-B32,flickr30k,-18.59,21.62,text,ski
CLIP_ViT-B32,flickr30k,-13.10,20.61,text,ski
CLIP_ViT-B32,flickr30k,-16.23,20.50,text,ski
CLIP_ViT-B32,flickr30k,-16.85,21.18,text,ski
CLIP_ViT-B32,flickr30k,-14.35,19.13,text,ski
CLIP_ViT-B32,flickr30k,-18.84,20.84,text,ski
CLIP_ViT-B32,flickr30k,-19.95,21.46,text,ski
CLIP_ViT-B32,flickr30k,-14.73,19.91,text,ski
CLIP_ViT-B32,flickr30k,-17.86,19.67,text,ski
CLIP_ViT-B32,flickr30k,0.89,8.55,text,ski
CLIP_ViT-B32,flickr30k,-15.24,22.07,text,ski
CLIP_ViT-B32,flickr30k,-17.17,23.83,text,ski
CLIP_ViT-B32,flickr30k,-16.19,20.67,text,ski
CLIP_ViT-B32,flickr30k,-16.28,20.12,text,ski
CLIP_ViT-B32,flickr30k,-14.26,20.99,text,ski
CLIP_ViT-B32,flickr30k,-15.27,20.11,text,ski
CLIP_ViT-B32,flickr30k,-17.84,18.15,text,ski
CLIP_ViT-B32,flickr30k,-17.13,19.47,text,ski
CLIP_ViT-B32,flickr30k,-13.10,22.36,text,ski
CLIP_ViT-B32,flickr30k,-12.74,20.72,text,ski
CLIP_ViT-B32,flickr30k,-15.37,23.54,text,ski
CLIP_ViT-B32,flickr30k,1.92,17.86,text,volleyball
CLIP_ViT-B32,flickr30k,5.35,21.61,text,volleyball
CLIP_ViT-B32,flickr30k,5.52,19.38,text,volleyball
CLIP_ViT-B32,flickr30k,2.35,21.84,text,volleyball
CLIP_ViT-B32,flickr30k,1.98,24.21,text,volleyball
CLIP_ViT-B32,flickr30k,2.69,23.78,text,volleyball
CLIP_ViT-B32,flickr30k,4.37,22.39,text,volleyball
CLIP_ViT-B32,flickr30k,6.94,21.05,text,volleyball
CLIP_ViT-B32,flickr30k,6.23,21.73,text,volleyball
CLIP_ViT-B32,flickr30k,4.54,19.94,text,volleyball
CLIP_ViT-B32,flickr30k,3.75,22.20,text,volleyball
CLIP_ViT-B32,flickr30k,5.16,22.93,text,volleyball
CLIP_ViT-B32,flickr30k,3.55,21.87,text,volleyball
CLIP_ViT-B32,flickr30k,7.02,21.85,text,volleyball
CLIP_ViT-B32,flickr30k,2.77,20.52,text,volleyball
CLIP_ViT-B32,flickr30k,3.72,24.24,text,volleyball
CLIP_ViT-B32,flickr30k,4.70,21.05,text,volleyball
CLIP_ViT-B32,flickr30k,6.12,17.15,text,volleyball
CLIP_ViT-B32,flickr30k,6.54,20.45,text,volleyball
CLIP_ViT-B32,flickr30k,4.46,21.47,text,volleyball
CLIP_ViT-B32,flickr30k,-4.06,12.08,text,volleyball
CLIP_ViT-B32,flickr30k,5.22,21.66,text,volleyball
CLIP_ViT-B32,flickr30k,5.87,23.09,text,volleyball
CLIP_ViT-B32,flickr30k,2.10,22.79,text,volleyball
CLIP_ViT-B32,flickr30k,2.60,25.13,text,volleyball
CLIP_ViT-B32,flickr30k,3.14,23.92,text,volleyball
CLIP_ViT-B32,flickr30k,-3.43,9.80,text,volleyball
CLIP_ViT-B32,flickr30k,-3.36,11.20,text,volleyball
CLIP_ViT-B32,flickr30k,2.62,22.90,text,volleyball
CLIP_ViT-B32,flickr30k,0.92,22.33,text,volleyball
CLIP_ViT-B32,flickr30k,2.94,22.86,text,volleyball
CLIP_ViT-B32,flickr30k,3.96,23.37,text,volleyball
CLIP_ViT-B32,flickr30k,5.30,24.98,text,volleyball
CLIP_ViT-B32,flickr30k,-2.84,12.20,text,volleyball
CLIP_ViT-B32,flickr30k,1.14,23.44,text,volleyball
CLIP_ViT-B32,flickr30k,4.90,20.21,text,volleyball
CLIP_ViT-B32,flickr30k,4.32,20.63,text,volleyball
CLIP_ViT-B32,flickr30k,5.58,24.45,text,volleyball
CLIP_ViT-B32,flickr30k,5.85,24.94,text,volleyball
CLIP_ViT-B32,flickr30k,4.23,15.16,text,volleyball
CLIP_ViT-B32,flickr30k,5.51,9.36,text,volleyball
CLIP_ViT-B32,flickr30k,7.37,22.05,text,volleyball
CLIP_ViT-B32,flickr30k,3.37,20.66,text,volleyball
CLIP_ViT-B32,flickr30k,-4.06,10.40,text,volleyball
CLIP_ViT-B32,flickr30k,4.82,20.53,text,volleyball
CLIP_ViT-B32,flickr30k,3.32,19.22,text,volleyball
CLIP_ViT-B32,flickr30k,4.80,20.75,text,volleyball
CLIP_ViT-B32,flickr30k,-2.04,10.83,text,volleyball
CLIP_ViT-B32,flickr30k,3.46,19.96,text,volleyball
CLIP_ViT-B32,flickr30k,0.83,22.41,text,volleyball
CLIP_ViT-B32,flickr30k,-10.55,0.49,text,umbrella
CLIP_ViT-B32,flickr30k,-15.32,2.34,text,umbrella
CLIP_ViT-B32,flickr30k,-13.33,5.56,text,umbrella
CLIP_ViT-B32,flickr30k,-15.18,1.75,text,umbrella
CLIP_ViT-B32,flickr30k,-11.11,3.31,text,umbrella
CLIP_ViT-B32,flickr30k,-16.62,6.48,text,umbrella
CLIP_ViT-B32,flickr30k,-9.92,2.40,text,umbrella
CLIP_ViT-B32,flickr30k,-10.36,1.97,text,umbrella
CLIP_ViT-B32,flickr30k,-8.20,1.74,text,umbrella
CLIP_ViT-B32,flickr30k,-11.81,2.30,text,umbrella
CLIP_ViT-B32,flickr30k,-0.98,21.98,text,umbrella
CLIP_ViT-B32,flickr30k,-12.80,3.06,text,umbrella
CLIP_ViT-B32,flickr30k,-14.40,2.80,text,umbrella
CLIP_ViT-B32,flickr30k,-15.01,1.63,text,umbrella
CLIP_ViT-B32,flickr30k,-4.89,9.90,text,umbrella
CLIP_ViT-B32,flickr30k,-12.34,4.81,text,umbrella
CLIP_ViT-B32,flickr30k,-13.99,1.67,text,umbrella
CLIP_ViT-B32,flickr30k,-13.40,2.02,text,umbrella
CLIP_ViT-B32,flickr30k,-5.98,8.21,text,umbrella
CLIP_ViT-B32,flickr30k,-11.50,3.51,text,umbrella
CLIP_ViT-B32,flickr30k,-3.84,13.32,text,umbrella
CLIP_ViT-B32,flickr30k,-12.45,4.03,text,umbrella
CLIP_ViT-B32,flickr30k,-5.77,17.22,text,umbrella
CLIP_ViT-B32,flickr30k,-16.34,3.69,text,umbrella
CLIP_ViT-B32,flickr30k,-16.08,-0.13,text,umbrella
CLIP_ViT-B32,flickr30k,-10.58,0.52,text,umbrella
CLIP_ViT-B32,flickr30k,-1.64,8.98,text,umbrella
CLIP_ViT-B32,flickr30k,-12.54,3.61,text,umbrella
CLIP_ViT-B32,flickr30k,-16.85,2.19,text,umbrella
CLIP_ViT-B32,flickr30k,-11.00,2.23,text,umbrella
CLIP_ViT-B32,flickr30k,-10.07,-0.21,text,umbrella
CLIP_ViT-B32,flickr30k,-12.11,4.29,text,umbrella
CLIP_ViT-B32,flickr30k,-11.31,2.13,text,umbrella
CLIP_ViT-B32,flickr30k,-12.03,1.28,text,umbrella
CLIP_ViT-B32,flickr30k,-12.78,1.22,text,umbrella
CLIP_ViT-B32,flickr30k,-4.39,8.16,text,umbrella
CLIP_ViT-B32,flickr30k,-13.56,0.82,text,umbrella
CLIP_ViT-B32,flickr30k,-14.37,0.85,text,umbrella
CLIP_ViT-B32,flickr30k,-12.47,2.37,text,umbrella
CLIP_ViT-B32,flickr30k,-14.70,4.73,text,umbrella
CLIP_ViT-B32,flickr30k,-12.61,-0.44,text,umbrella
CLIP_ViT-B32,flickr30k,-16.09,1.59,text,umbrella
CLIP_ViT-B32,flickr30k,-14.36,2.41,text,umbrella
CLIP_ViT-B32,flickr30k,-11.14,2.01,text,umbrella
CLIP_ViT-B32,flickr30k,-14.58,-0.29,text,umbrella
CLIP_ViT-B32,flickr30k,-11.76,6.13,text,umbrella
CLIP_ViT-B32,flickr30k,-15.33,1.25,text,umbrella
CLIP_ViT-B32,flickr30k,-15.27,2.96,text,umbrella
CLIP_ViT-B32,flickr30k,-13.80,3.66,text,umbrella
CLIP_ViT-B32,flickr30k,-16.27,0.77,text,umbrella
CLIP_ViT-B32,flickr30k,-9.92,4.42,text,monocycle
CLIP_ViT-B32,flickr30k,-7.52,11.46,text,monocycle
CLIP_ViT-B32,flickr30k,-9.10,12.56,text,monocycle
CLIP_ViT-B32,flickr30k,-6.26,11.60,text,monocycle
CLIP_ViT-B32,flickr30k,-12.96,14.45,text,monocycle
CLIP_ViT-B32,flickr30k,-9.83,16.04,text,monocycle
CLIP_ViT-B32,flickr30k,-10.43,16.19,text,monocycle
CLIP_ViT-B32,flickr30k,-6.50,9.79,text,monocycle
CLIP_ViT-B32,flickr30k,-9.04,17.06,text,monocycle
CLIP_ViT-B32,flickr30k,-7.84,18.41,text,monocycle
CLIP_ViT-B32,flickr30k,-4.42,10.53,text,monocycle
CLIP_ViT-B32,flickr30k,-10.10,11.65,text,monocycle
CLIP_ViT-B32,flickr30k,-9.92,16.65,text,monocycle
