Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
ALIGN,flickr30k,Txt-Txt,Pos,0.9168067
ALIGN,flickr30k,Txt-Txt,Pos,0.610571
ALIGN,flickr30k,Txt-Txt,Pos,0.73206216
ALIGN,flickr30k,Txt-Txt,Pos,0.7007891
ALIGN,flickr30k,Txt-Txt,Pos,0.5988975
ALIGN,flickr30k,Txt-Txt,Pos,0.7878368
ALIGN,flickr30k,Txt-Txt,Pos,0.7238717
ALIGN,flickr30k,Txt-Txt,Pos,0.7583612
ALIGN,flickr30k,Txt-Txt,Pos,0.7882779
ALIGN,flickr30k,Txt-Txt,Pos,0.8725371
ALIGN,flickr30k,Txt-Txt,Pos,0.6311434
ALIGN,flickr30k,Txt-Txt,Pos,0.6669605
ALIGN,flickr30k,Txt-Txt,Pos,0.75800806
ALIGN,flickr30k,Txt-Txt,Pos,0.77280873
ALIGN,flickr30k,Txt-Txt,Pos,0.5956006
ALIGN,flickr30k,Txt-Txt,Pos,0.7235463
ALIGN,flickr30k,Txt-Txt,Pos,0.71334904
ALIGN,flickr30k,Txt-Txt,Pos,0.75057954
ALIGN,flickr30k,Txt-Txt,Pos,0.74269515
ALIGN,flickr30k,Txt-Txt,Pos,0.9307731
ALIGN,flickr30k,Txt-Txt,Pos,0.88658804
ALIGN,flickr30k,Txt-Txt,Pos,0.66607904
ALIGN,flickr30k,Txt-Txt,Pos,0.571196
ALIGN,flickr30k,Txt-Txt,Pos,0.70467526
ALIGN,flickr30k,Txt-Txt,Pos,0.8666684
ALIGN,flickr30k,Txt-Txt,Pos,0.82549846
ALIGN,flickr30k,Txt-Txt,Pos,0.66572046
ALIGN,flickr30k,Txt-Txt,Pos,0.6286874
ALIGN,flickr30k,Txt-Txt,Pos,0.5352508
ALIGN,flickr30k,Txt-Txt,Pos,0.6524883
ALIGN,flickr30k,Txt-Txt,Pos,0.7983524
ALIGN,flickr30k,Txt-Txt,Pos,0.8736224
ALIGN,flickr30k,Txt-Txt,Pos,0.65111524
ALIGN,flickr30k,Txt-Txt,Pos,0.59394866
ALIGN,flickr30k,Txt-Txt,Pos,0.6111753
ALIGN,flickr30k,Txt-Txt,Pos,0.7496696
ALIGN,flickr30k,Txt-Txt,Pos,0.6676276
ALIGN,flickr30k,Txt-Txt,Pos,0.76849985
ALIGN,flickr30k,Txt-Txt,Pos,0.66138417
ALIGN,flickr30k,Txt-Txt,Pos,0.80250263
ALIGN,flickr30k,Txt-Txt,Pos,0.71168697
ALIGN,flickr30k,Txt-Txt,Pos,0.85397285
ALIGN,flickr30k,Txt-Txt,Pos,0.60063577
ALIGN,flickr30k,Txt-Txt,Pos,0.76797104
ALIGN,flickr30k,Txt-Txt,Pos,0.7494575
ALIGN,flickr30k,Txt-Txt,Pos,0.76817536
ALIGN,flickr30k,Txt-Txt,Pos,0.6892055
ALIGN,flickr30k,Txt-Txt,Pos,0.69323707
ALIGN,flickr30k,Txt-Txt,Pos,0.6935353
ALIGN,flickr30k,Txt-Txt,Pos,0.6823778
ALIGN,flickr30k,Txt-Txt,Pos,0.6609911
ALIGN,flickr30k,Txt-Txt,Pos,0.9028696
ALIGN,flickr30k,Txt-Txt,Pos,0.82744485
ALIGN,flickr30k,Txt-Txt,Pos,0.6301333
ALIGN,flickr30k,Txt-Txt,Pos,0.5355374
ALIGN,flickr30k,Txt-Txt,Pos,0.5855642
ALIGN,flickr30k,Txt-Txt,Pos,0.8788521
ALIGN,flickr30k,Txt-Txt,Pos,0.72141784
ALIGN,flickr30k,Txt-Txt,Pos,0.7672655
ALIGN,flickr30k,Txt-Txt,Pos,0.720829
ALIGN,flickr30k,Txt-Txt,Pos,0.6911291
ALIGN,flickr30k,Txt-Txt,Pos,0.7500926
ALIGN,flickr30k,Txt-Txt,Pos,0.8245894
ALIGN,flickr30k,Txt-Txt,Pos,0.76925963
ALIGN,flickr30k,Txt-Txt,Pos,0.7925028
ALIGN,flickr30k,Txt-Txt,Pos,0.83141625
ALIGN,flickr30k,Txt-Txt,Pos,0.8621666
ALIGN,flickr30k,Txt-Txt,Pos,0.79107726
ALIGN,flickr30k,Txt-Txt,Pos,0.7760256
ALIGN,flickr30k,Txt-Txt,Pos,0.88329357
ALIGN,flickr30k,Txt-Txt,Pos,0.71076065
ALIGN,flickr30k,Txt-Txt,Pos,0.69962853
ALIGN,flickr30k,Txt-Txt,Pos,0.67690647
ALIGN,flickr30k,Txt-Txt,Pos,0.7648753
ALIGN,flickr30k,Txt-Txt,Pos,0.7952704
ALIGN,flickr30k,Txt-Txt,Pos,0.7214452
ALIGN,flickr30k,Txt-Txt,Pos,0.70794123
ALIGN,flickr30k,Txt-Txt,Pos,0.86200243
ALIGN,flickr30k,Txt-Txt,Pos,0.6874931
ALIGN,flickr30k,Txt-Txt,Pos,0.5939267
ALIGN,flickr30k,Txt-Txt,Pos,0.54564667
ALIGN,flickr30k,Txt-Txt,Pos,0.8181461
ALIGN,flickr30k,Txt-Txt,Pos,0.5886254
ALIGN,flickr30k,Txt-Txt,Pos,0.65284157
ALIGN,flickr30k,Txt-Txt,Pos,0.5588278
ALIGN,flickr30k,Txt-Txt,Pos,0.76415056
ALIGN,flickr30k,Txt-Txt,Pos,0.64548415
ALIGN,flickr30k,Txt-Txt,Pos,0.63034135
ALIGN,flickr30k,Txt-Txt,Pos,0.5956042
ALIGN,flickr30k,Txt-Txt,Pos,0.6914829
ALIGN,flickr30k,Txt-Txt,Pos,0.6051132
ALIGN,flickr30k,Txt-Txt,Pos,0.69632673
ALIGN,flickr30k,Txt-Txt,Pos,0.6063558
ALIGN,flickr30k,Txt-Txt,Pos,0.74884695
ALIGN,flickr30k,Txt-Txt,Pos,0.7269681
ALIGN,flickr30k,Txt-Txt,Pos,0.88003355
ALIGN,flickr30k,Txt-Txt,Pos,0.7461241
ALIGN,flickr30k,Txt-Txt,Pos,0.8543057
ALIGN,flickr30k,Txt-Txt,Pos,0.49851456
ALIGN,flickr30k,Txt-Txt,Pos,0.6390296
ALIGN,flickr30k,Txt-Txt,Pos,0.71936846
ALIGN,flickr30k,Txt-Txt,Pos,0.73529625
ALIGN,flickr30k,Txt-Txt,Pos,0.7902716
ALIGN,flickr30k,Txt-Txt,Pos,0.70375997
ALIGN,flickr30k,Txt-Txt,Pos,0.5933385
ALIGN,flickr30k,Txt-Txt,Pos,0.7221582
ALIGN,flickr30k,Txt-Txt,Pos,0.48328164
ALIGN,flickr30k,Txt-Txt,Pos,0.69287324
ALIGN,flickr30k,Txt-Txt,Pos,0.6943135
ALIGN,flickr30k,Txt-Txt,Pos,0.5459296
ALIGN,flickr30k,Txt-Txt,Pos,0.8399653
ALIGN,flickr30k,Txt-Txt,Pos,0.7511548
ALIGN,flickr30k,Txt-Txt,Pos,0.83241427
ALIGN,flickr30k,Txt-Txt,Pos,0.6876159
ALIGN,flickr30k,Txt-Txt,Pos,0.69083625
ALIGN,flickr30k,Txt-Txt,Pos,0.85619575
ALIGN,flickr30k,Txt-Txt,Pos,0.6929069
ALIGN,flickr30k,Txt-Txt,Pos,0.6299767
ALIGN,flickr30k,Txt-Txt,Pos,0.7883762
ALIGN,flickr30k,Txt-Txt,Pos,0.74757284
ALIGN,flickr30k,Txt-Txt,Pos,0.59290946
ALIGN,flickr30k,Txt-Txt,Pos,0.7840971
ALIGN,flickr30k,Txt-Txt,Pos,0.8474921
ALIGN,flickr30k,Txt-Txt,Pos,0.90197194
ALIGN,flickr30k,Txt-Txt,Pos,0.8338258
ALIGN,flickr30k,Txt-Txt,Pos,0.6047408
ALIGN,flickr30k,Txt-Txt,Pos,0.6500654
ALIGN,flickr30k,Txt-Txt,Pos,0.5725769
ALIGN,flickr30k,Txt-Txt,Pos,0.5716509
ALIGN,flickr30k,Txt-Txt,Pos,0.6296747
ALIGN,flickr30k,Txt-Txt,Pos,0.749246
ALIGN,flickr30k,Txt-Txt,Pos,0.6412433
ALIGN,flickr30k,Txt-Txt,Pos,0.8115948
ALIGN,flickr30k,Txt-Txt,Pos,0.56822246
ALIGN,flickr30k,Txt-Txt,Pos,0.74305975
ALIGN,flickr30k,Txt-Txt,Pos,0.79506564
ALIGN,flickr30k,Txt-Txt,Pos,0.76135576
ALIGN,flickr30k,Txt-Txt,Pos,0.94651085
ALIGN,flickr30k,Txt-Txt,Pos,0.55880547
ALIGN,flickr30k,Txt-Txt,Pos,0.6959257
ALIGN,flickr30k,Txt-Txt,Pos,0.73119736
ALIGN,flickr30k,Txt-Txt,Pos,0.6723635
ALIGN,flickr30k,Txt-Txt,Pos,0.6340715
ALIGN,flickr30k,Txt-Txt,Pos,0.7323866
ALIGN,flickr30k,Txt-Txt,Pos,0.46320403
ALIGN,flickr30k,Txt-Txt,Pos,0.52573746
ALIGN,flickr30k,Txt-Txt,Pos,0.63377386
ALIGN,flickr30k,Txt-Txt,Pos,0.74351835
ALIGN,flickr30k,Txt-Txt,Pos,0.79083955
ALIGN,flickr30k,Txt-Txt,Pos,0.71605736
ALIGN,flickr30k,Txt-Txt,Pos,0.5390986
ALIGN,flickr30k,Txt-Txt,Pos,0.577069
ALIGN,flickr30k,Txt-Txt,Pos,0.74668896
ALIGN,flickr30k,Txt-Txt,Pos,0.7956571
ALIGN,flickr30k,Txt-Txt,Pos,0.7685033
ALIGN,flickr30k,Txt-Txt,Pos,0.8162869
ALIGN,flickr30k,Txt-Txt,Pos,0.62203
ALIGN,flickr30k,Txt-Txt,Pos,0.7726999
ALIGN,flickr30k,Txt-Txt,Pos,0.77190477
ALIGN,flickr30k,Txt-Txt,Pos,0.71453243
ALIGN,flickr30k,Txt-Txt,Pos,0.8382339
ALIGN,flickr30k,Txt-Txt,Pos,0.7082306
ALIGN,flickr30k,Txt-Txt,Pos,0.6486721
ALIGN,flickr30k,Txt-Txt,Pos,0.67243224
ALIGN,flickr30k,Txt-Txt,Pos,0.90667236
ALIGN,flickr30k,Txt-Txt,Pos,0.76978445
ALIGN,flickr30k,Txt-Txt,Pos,0.5225286
ALIGN,flickr30k,Txt-Txt,Pos,0.7570256
ALIGN,flickr30k,Txt-Txt,Pos,0.75712466
ALIGN,flickr30k,Txt-Txt,Pos,0.8176764
ALIGN,flickr30k,Txt-Txt,Pos,0.7794486
ALIGN,flickr30k,Txt-Txt,Pos,0.65493834
ALIGN,flickr30k,Txt-Txt,Pos,0.8363977
ALIGN,flickr30k,Txt-Txt,Pos,0.65058124
ALIGN,flickr30k,Txt-Txt,Pos,0.74298954
ALIGN,flickr30k,Txt-Txt,Pos,0.60586077
ALIGN,flickr30k,Txt-Txt,Pos,0.7392627
ALIGN,flickr30k,Txt-Txt,Pos,0.64099425
ALIGN,flickr30k,Txt-Txt,Pos,0.83573455
ALIGN,flickr30k,Txt-Txt,Pos,0.7603254
ALIGN,flickr30k,Txt-Txt,Pos,0.7040451
ALIGN,flickr30k,Txt-Txt,Pos,0.72334754
ALIGN,flickr30k,Txt-Txt,Pos,0.6603161
ALIGN,flickr30k,Txt-Txt,Pos,0.73372173
ALIGN,flickr30k,Txt-Txt,Pos,0.65528566
ALIGN,flickr30k,Txt-Txt,Pos,0.91774815
ALIGN,flickr30k,Txt-Txt,Pos,0.63641465
ALIGN,flickr30k,Txt-Txt,Pos,0.5477799
ALIGN,flickr30k,Txt-Txt,Pos,0.6544364
ALIGN,flickr30k,Txt-Txt,Pos,0.86657107
ALIGN,flickr30k,Txt-Txt,Pos,0.7646416
ALIGN,flickr30k,Txt-Txt,Pos,0.5327311
ALIGN,flickr30k,Txt-Txt,Pos,0.765653
ALIGN,flickr30k,Txt-Txt,Pos,0.69759184
ALIGN,flickr30k,Txt-Txt,Pos,0.85443294
ALIGN,flickr30k,Txt-Txt,Pos,0.7519593
ALIGN,flickr30k,Txt-Txt,Pos,0.8537821
ALIGN,flickr30k,Txt-Txt,Pos,0.6487496
ALIGN,flickr30k,Txt-Txt,Pos,0.7216042
ALIGN,flickr30k,Txt-Txt,Pos,0.7577588
ALIGN,flickr30k,Txt-Txt,Pos,0.9299016
ALIGN,flickr30k,Txt-Txt,Pos,0.6691966
ALIGN,flickr30k,Txt-Txt,Pos,0.70068014
ALIGN,flickr30k,Txt-Txt,Pos,0.7405938
ALIGN,flickr30k,Txt-Txt,Pos,0.70224345
ALIGN,flickr30k,Txt-Txt,Pos,0.8320659
ALIGN,flickr30k,Txt-Txt,Pos,0.5908941
ALIGN,flickr30k,Txt-Txt,Pos,0.65367854
ALIGN,flickr30k,Txt-Txt,Pos,0.59454244
ALIGN,flickr30k,Txt-Txt,Pos,0.7739622
ALIGN,flickr30k,Txt-Txt,Pos,0.6922762
ALIGN,flickr30k,Txt-Txt,Pos,0.65519994
ALIGN,flickr30k,Txt-Txt,Pos,0.6873233
ALIGN,flickr30k,Txt-Txt,Pos,0.557697
ALIGN,flickr30k,Txt-Txt,Pos,0.6619718
ALIGN,flickr30k,Txt-Txt,Pos,0.8720986
ALIGN,flickr30k,Txt-Txt,Pos,0.6851562
ALIGN,flickr30k,Txt-Txt,Pos,0.47053227
ALIGN,flickr30k,Img-Img,Pos,0.70046175
ALIGN,flickr30k,Img-Img,Pos,0.67167926
ALIGN,flickr30k,Img-Img,Pos,0.3930142
ALIGN,flickr30k,Img-Img,Pos,0.67652595
ALIGN,flickr30k,Img-Img,Pos,0.63657045
ALIGN,flickr30k,Img-Img,Pos,0.568406
ALIGN,flickr30k,Img-Img,Pos,0.44052225
ALIGN,flickr30k,Img-Img,Pos,0.57647777
ALIGN,flickr30k,Img-Img,Pos,0.71484745
ALIGN,flickr30k,Img-Img,Pos,0.6871404
ALIGN,flickr30k,Img-Img,Pos,0.5578511
ALIGN,flickr30k,Img-Img,Pos,0.4436623
ALIGN,flickr30k,Img-Img,Pos,0.5250722
ALIGN,flickr30k,Img-Img,Pos,0.5000779
ALIGN,flickr30k,Img-Img,Pos,0.57205296
ALIGN,flickr30k,Img-Img,Pos,0.54455864
ALIGN,flickr30k,Img-Img,Pos,0.5238296
ALIGN,flickr30k,Img-Img,Pos,0.5643947
ALIGN,flickr30k,Img-Img,Pos,0.69013065
ALIGN,flickr30k,Img-Img,Pos,0.6275027
ALIGN,flickr30k,Img-Img,Pos,0.67392045
ALIGN,flickr30k,Img-Img,Pos,0.5777337
ALIGN,flickr30k,Img-Img,Pos,0.70580745
ALIGN,flickr30k,Img-Img,Pos,0.83931375
ALIGN,flickr30k,Img-Img,Pos,0.3861465
ALIGN,flickr30k,Img-Img,Pos,0.6679299
ALIGN,flickr30k,Img-Img,Pos,0.6832202
ALIGN,flickr30k,Img-Img,Pos,0.75448036
ALIGN,flickr30k,Img-Img,Pos,0.7871398
ALIGN,flickr30k,Img-Img,Pos,0.852497
ALIGN,flickr30k,Img-Img,Pos,0.38515586
ALIGN,flickr30k,Img-Img,Pos,0.48673055
ALIGN,flickr30k,Img-Img,Pos,0.70694256
ALIGN,flickr30k,Img-Img,Pos,0.46151492
ALIGN,flickr30k,Img-Img,Pos,0.74982953
ALIGN,flickr30k,Img-Img,Pos,0.34561032
ALIGN,flickr30k,Img-Img,Pos,0.79008317
ALIGN,flickr30k,Img-Img,Pos,0.748283
ALIGN,flickr30k,Img-Img,Pos,0.447998
ALIGN,flickr30k,Img-Img,Pos,0.62610674
ALIGN,flickr30k,Img-Img,Pos,0.5591735
ALIGN,flickr30k,Img-Img,Pos,0.5745243
ALIGN,flickr30k,Img-Img,Pos,0.50051594
ALIGN,flickr30k,Img-Img,Pos,0.80209184
ALIGN,flickr30k,Img-Img,Pos,0.38158607
ALIGN,flickr30k,Img-Img,Pos,0.34976575
ALIGN,flickr30k,Img-Img,Pos,0.4420001
ALIGN,flickr30k,Img-Img,Pos,0.65722424
ALIGN,flickr30k,Img-Img,Pos,0.43312812
ALIGN,flickr30k,Img-Img,Pos,0.48117462
ALIGN,flickr30k,Img-Img,Pos,0.54305166
ALIGN,flickr30k,Img-Img,Pos,0.53756464
ALIGN,flickr30k,Img-Img,Pos,0.691645
ALIGN,flickr30k,Img-Img,Pos,0.8320267
ALIGN,flickr30k,Img-Img,Pos,0.7902863
ALIGN,flickr30k,Img-Img,Pos,0.5845355
ALIGN,flickr30k,Img-Img,Pos,0.62920165
ALIGN,flickr30k,Img-Img,Pos,0.57831013
ALIGN,flickr30k,Img-Img,Pos,0.7574494
ALIGN,flickr30k,Img-Img,Pos,0.5880717
ALIGN,flickr30k,Img-Img,Pos,0.68861294
ALIGN,flickr30k,Img-Img,Pos,0.43536484
ALIGN,flickr30k,Img-Img,Pos,0.36158907
ALIGN,flickr30k,Img-Img,Pos,0.39865452
ALIGN,flickr30k,Img-Img,Pos,0.68207586
ALIGN,flickr30k,Img-Img,Pos,0.76158416
ALIGN,flickr30k,Img-Img,Pos,0.37882632
ALIGN,flickr30k,Img-Img,Pos,0.65161383
ALIGN,flickr30k,Img-Img,Pos,0.452913
ALIGN,flickr30k,Img-Img,Pos,0.6956754
ALIGN,flickr30k,Img-Img,Pos,0.6164642
ALIGN,flickr30k,Img-Img,Pos,0.59021103
ALIGN,flickr30k,Img-Img,Pos,0.3434561
ALIGN,flickr30k,Img-Img,Pos,0.71790814
ALIGN,flickr30k,Img-Img,Pos,0.6655934
ALIGN,flickr30k,Img-Img,Pos,0.63953096
ALIGN,flickr30k,Img-Img,Pos,0.36368382
ALIGN,flickr30k,Img-Img,Pos,0.5269456
ALIGN,flickr30k,Img-Img,Pos,0.6075777
ALIGN,flickr30k,Img-Img,Pos,0.43002585
ALIGN,flickr30k,Img-Img,Pos,0.6653732
ALIGN,flickr30k,Img-Img,Pos,0.6870844
ALIGN,flickr30k,Img-Img,Pos,0.67184347
ALIGN,flickr30k,Img-Img,Pos,0.7645211
ALIGN,flickr30k,Img-Img,Pos,0.43247998
ALIGN,flickr30k,Img-Img,Pos,0.6852681
ALIGN,flickr30k,Img-Img,Pos,0.7162527
ALIGN,flickr30k,Img-Img,Pos,0.54508835
ALIGN,flickr30k,Img-Img,Pos,0.45375067
ALIGN,flickr30k,Img-Img,Pos,0.44017595
ALIGN,flickr30k,Img-Img,Pos,0.9282925
ALIGN,flickr30k,Img-Img,Pos,0.3778175
ALIGN,flickr30k,Img-Img,Pos,0.5951779
ALIGN,flickr30k,Img-Img,Pos,0.48524275
ALIGN,flickr30k,Img-Img,Pos,0.69268
ALIGN,flickr30k,Img-Img,Pos,0.69109285
ALIGN,flickr30k,Img-Img,Pos,0.5222573
ALIGN,flickr30k,Img-Img,Pos,0.54978347
ALIGN,flickr30k,Img-Img,Pos,0.6481955
ALIGN,flickr30k,Img-Img,Pos,0.63970447
ALIGN,flickr30k,Img-Img,Pos,0.58380216
ALIGN,flickr30k,Img-Img,Pos,0.6060628
ALIGN,flickr30k,Img-Img,Pos,0.67774117
ALIGN,flickr30k,Img-Img,Pos,0.79679483
ALIGN,flickr30k,Img-Img,Pos,0.43924794
ALIGN,flickr30k,Img-Img,Pos,0.5526117
ALIGN,flickr30k,Img-Img,Pos,0.5659812
ALIGN,flickr30k,Img-Img,Pos,0.5666547
ALIGN,flickr30k,Img-Img,Pos,0.44928414
ALIGN,flickr30k,Img-Img,Pos,0.7089547
ALIGN,flickr30k,Img-Img,Pos,0.44244045
ALIGN,flickr30k,Img-Img,Pos,0.8825419
ALIGN,flickr30k,Img-Img,Pos,0.42132756
ALIGN,flickr30k,Img-Img,Pos,0.50624657
ALIGN,flickr30k,Img-Img,Pos,0.43318906
ALIGN,flickr30k,Img-Img,Pos,0.54088783
ALIGN,flickr30k,Img-Img,Pos,0.422333
ALIGN,flickr30k,Img-Img,Pos,0.6373131
ALIGN,flickr30k,Img-Img,Pos,0.64599675
ALIGN,flickr30k,Img-Img,Pos,0.5862773
ALIGN,flickr30k,Img-Img,Pos,0.41004467
ALIGN,flickr30k,Img-Img,Pos,0.4795096
ALIGN,flickr30k,Img-Img,Pos,0.5127271
ALIGN,flickr30k,Img-Img,Pos,0.6117221
ALIGN,flickr30k,Img-Img,Pos,0.4706183
ALIGN,flickr30k,Img-Img,Pos,0.47949427
ALIGN,flickr30k,Img-Img,Pos,0.6684433
ALIGN,flickr30k,Img-Img,Pos,0.4936722
ALIGN,flickr30k,Img-Img,Pos,0.45944363
ALIGN,flickr30k,Img-Img,Pos,0.67635345
ALIGN,flickr30k,Img-Img,Pos,0.6424589
ALIGN,flickr30k,Img-Img,Pos,0.487932
ALIGN,flickr30k,Img-Img,Pos,0.44650793
ALIGN,flickr30k,Img-Img,Pos,0.47640917
ALIGN,flickr30k,Img-Img,Pos,0.6389035
ALIGN,flickr30k,Img-Img,Pos,0.37934107
ALIGN,flickr30k,Img-Img,Pos,0.64867795
ALIGN,flickr30k,Img-Img,Pos,0.55326414
ALIGN,flickr30k,Img-Img,Pos,0.64077127
ALIGN,flickr30k,Img-Img,Pos,0.60052013
ALIGN,flickr30k,Img-Img,Pos,0.44671088
ALIGN,flickr30k,Img-Img,Pos,0.4574798
ALIGN,flickr30k,Img-Img,Pos,0.682277
ALIGN,flickr30k,Img-Img,Pos,0.45988023
ALIGN,flickr30k,Img-Img,Pos,0.739869
ALIGN,flickr30k,Img-Img,Pos,0.5980133
ALIGN,flickr30k,Img-Img,Pos,0.53684
ALIGN,flickr30k,Img-Img,Pos,0.4620154
ALIGN,flickr30k,Img-Img,Pos,0.5163511
ALIGN,flickr30k,Img-Img,Pos,0.6695905
ALIGN,flickr30k,Img-Img,Pos,0.72682095
ALIGN,flickr30k,Img-Img,Pos,0.40841722
ALIGN,flickr30k,Img-Img,Pos,0.7442082
ALIGN,flickr30k,Img-Img,Pos,0.6704136
ALIGN,flickr30k,Img-Img,Pos,0.3441751
ALIGN,flickr30k,Img-Img,Pos,0.7375431
ALIGN,flickr30k,Img-Img,Pos,0.66473055
ALIGN,flickr30k,Img-Img,Pos,0.74898475
ALIGN,flickr30k,Img-Img,Pos,0.7886546
ALIGN,flickr30k,Img-Img,Pos,0.45910078
ALIGN,flickr30k,Img-Img,Pos,0.50708467
ALIGN,flickr30k,Img-Img,Pos,0.5188748
ALIGN,flickr30k,Img-Img,Pos,0.36390877
ALIGN,flickr30k,Img-Img,Pos,0.636037
ALIGN,flickr30k,Img-Img,Pos,0.6978445
ALIGN,flickr30k,Img-Img,Pos,0.48722023
ALIGN,flickr30k,Img-Img,Pos,0.63553745
ALIGN,flickr30k,Img-Img,Pos,0.38767004
ALIGN,flickr30k,Img-Img,Pos,0.49903443
ALIGN,flickr30k,Img-Img,Pos,0.7156291
ALIGN,flickr30k,Img-Img,Pos,0.61496305
ALIGN,flickr30k,Img-Img,Pos,0.76428235
ALIGN,flickr30k,Img-Img,Pos,0.49067372
ALIGN,flickr30k,Img-Img,Pos,0.34879845
ALIGN,flickr30k,Img-Img,Pos,0.62762487
ALIGN,flickr30k,Img-Img,Pos,0.4974465
ALIGN,flickr30k,Img-Img,Pos,0.34692585
ALIGN,flickr30k,Img-Img,Pos,0.8241872
ALIGN,flickr30k,Img-Img,Pos,0.56832254
ALIGN,flickr30k,Img-Img,Pos,0.37518585
ALIGN,flickr30k,Img-Img,Pos,0.3924998
ALIGN,flickr30k,Img-Img,Pos,0.69589055
ALIGN,flickr30k,Img-Img,Pos,0.7421762
ALIGN,flickr30k,Img-Img,Pos,0.5816047
ALIGN,flickr30k,Img-Img,Pos,0.23708075
ALIGN,flickr30k,Img-Img,Pos,0.25583905
ALIGN,flickr30k,Img-Img,Pos,0.7557816
ALIGN,flickr30k,Img-Img,Pos,0.6777576
ALIGN,flickr30k,Img-Img,Pos,0.4252204
ALIGN,flickr30k,Img-Img,Pos,0.74923754
ALIGN,flickr30k,Img-Img,Pos,0.3982352
ALIGN,flickr30k,Img-Img,Pos,0.9003461
ALIGN,flickr30k,Img-Img,Pos,0.72174144
ALIGN,flickr30k,Img-Img,Pos,0.74294674
ALIGN,flickr30k,Img-Img,Pos,0.81015605
ALIGN,flickr30k,Img-Img,Pos,0.6658616
ALIGN,flickr30k,Img-Img,Pos,0.66042393
ALIGN,flickr30k,Img-Img,Pos,0.32760215
ALIGN,flickr30k,Img-Img,Pos,0.81519985
ALIGN,flickr30k,Img-Img,Pos,0.540788
ALIGN,flickr30k,Img-Img,Pos,0.23502111
ALIGN,flickr30k,Img-Img,Pos,0.5443114
ALIGN,flickr30k,Img-Img,Pos,0.51774764
ALIGN,flickr30k,Img-Img,Pos,0.8965373
ALIGN,flickr30k,Img-Img,Pos,0.7242595
ALIGN,flickr30k,Img-Img,Pos,0.44053575
ALIGN,flickr30k,Img-Img,Pos,0.52119285
ALIGN,flickr30k,Img-Img,Pos,0.6210416
ALIGN,flickr30k,Img-Img,Pos,0.6237007
ALIGN,flickr30k,Img-Img,Pos,0.42475608
ALIGN,flickr30k,Img-Img,Pos,0.6249472
ALIGN,flickr30k,Img-Img,Pos,0.48879027
ALIGN,flickr30k,Img-Img,Pos,0.7953886
ALIGN,flickr30k,Img-Img,Pos,0.7671282
ALIGN,flickr30k,Img-Img,Pos,0.4329901
ALIGN,flickr30k,Img-Img,Pos,0.3603496
ALIGN,flickr30k,Img-Img,Pos,0.3762649
ALIGN,flickr30k,Img-Img,Pos,0.75341564
ALIGN,flickr30k,Img-Img,Pos,0.49341395
ALIGN,flickr30k,Img-Img,Pos,0.82206464
ALIGN,flickr30k,Img-Img,Pos,0.46042696
ALIGN,flickr30k,Img-Img,Pos,0.34603155
ALIGN,flickr30k,Img-Img,Pos,0.3173291
ALIGN,flickr30k,Img-Img,Pos,0.7090138
ALIGN,flickr30k,Img-Img,Pos,0.7860634
ALIGN,flickr30k,Img-Img,Pos,0.53481674
ALIGN,flickr30k,Img-Img,Pos,0.5550824
ALIGN,flickr30k,Img-Img,Pos,0.5801842
